solver,oracle_kind,uses_value_oracle,uses_transfer,response_player,fixed_player,seed,model_iter,checkpoint,cleanrl_tree_sha,ppo_name,total_timesteps,num_envs,num_steps,max_steps,gamma,tree_queries,max_depth,epsilon,source_mass,regret_confidence,strategy_confidence,regret_mass,strategy_mass,initial_state,response_reward,response_stderr_reward,p1_reward,p2_reward,detection_rate,target_escaped_rate,observer_lost_rate,mean_steps,model_path
zero_oracle,uniform_zero,false,false,1,2,20270719,1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/models_rm_plus_transfer/oracle1221.jld2,f23b4c0783c380ab8337c244dbb2182e60e63387,response_p1__vs_zero_oracle_p2,500000,4,128,50,0.98,500,5,0.0,610500.0,0.11827004532587074,0.39183430645643386,0.0,0.0,game_distribution,17.563140603529053,0.971943696848543,17.563140603529053,-17.563140603529053,0.806,0.038,0.082,48.046,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/ppo_solver_response_utility_results/zero_oracle/p1/ppo_response_actor_critic.jld2
zero_oracle,uniform_zero,false,false,2,1,20280719,1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/models_rm_plus_transfer/oracle1221.jld2,f23b4c0783c380ab8337c244dbb2182e60e63387,response_p2__vs_zero_oracle_p1,500000,4,128,50,0.98,500,5,0.0,610500.0,0.11827004532587074,0.39183430645643386,0.0,0.0,game_distribution,-15.820666481660162,0.6903565318337438,15.820666481660162,-15.820666481660162,0.548,0.76,0.022,36.826,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/ppo_solver_response_utility_results/zero_oracle/p2/ppo_response_actor_critic.jld2
value_oracle,learned_value_only,true,false,1,2,20270719,1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/models_rm_plus_transfer/oracle1221.jld2,f23b4c0783c380ab8337c244dbb2182e60e63387,response_p1__vs_value_oracle_p2,500000,4,128,50,0.98,500,5,0.0,610500.0,0.11827004532587074,0.39183430645643386,0.0,0.0,game_distribution,14.198307365712068,0.7302053003450726,14.198307365712068,-14.198307365712068,0.56,0.566,0.04,38.4,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/ppo_solver_response_utility_results/value_oracle/p1/ppo_response_actor_critic.jld2
value_oracle,learned_value_only,true,false,2,1,20280719,1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/models_rm_plus_transfer/oracle1221.jld2,f23b4c0783c380ab8337c244dbb2182e60e63387,response_p2__vs_value_oracle_p1,500000,4,128,50,0.98,500,5,0.0,610500.0,0.11827004532587074,0.39183430645643386,0.0,0.0,game_distribution,-14.557231309088644,0.48591119107322245,14.557231309088644,-14.557231309088644,0.536,0.99,0.012,18.774,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/ppo_solver_response_utility_results/value_oracle/p2/ppo_response_actor_critic.jld2
full_solver,learned_value_regret_strategy,true,true,1,2,20270719,1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/models_rm_plus_transfer/oracle1221.jld2,f23b4c0783c380ab8337c244dbb2182e60e63387,response_p1__vs_full_solver_p2,500000,4,128,50,0.98,500,5,0.0,610500.0,0.11827004532587074,0.39183430645643386,14.783755665733842,48.97928830705423,game_distribution,14.319680808981303,0.7039413974361871,14.319680808981303,-14.319680808981303,0.546,0.66,0.026,35.372,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/ppo_solver_response_utility_results/full_solver/p1/ppo_response_actor_critic.jld2
full_solver,learned_value_regret_strategy,true,true,2,1,20280719,1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/models_rm_plus_transfer/oracle1221.jld2,f23b4c0783c380ab8337c244dbb2182e60e63387,response_p2__vs_full_solver_p1,500000,4,128,50,0.98,500,5,0.0,610500.0,0.11827004532587074,0.39183430645643386,14.783755665733842,48.97928830705423,game_distribution,-13.89552609710317,0.46595473054154335,13.89552609710317,-13.89552609710317,0.492,0.99,0.01,17.578,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-18/ppo_solver_response_utility_results/full_solver/p2/ppo_response_actor_critic.jld2
