action_1,action_2,action_3
0.003333333333333333,0.9723333333333333,0.024333333333333332
0.03500000000000002,0.030000000000000016,0.935
0.02266666666666667,0.02766666666666667,0.9496666666666667
0.8726666666666667,0.002666666666666667,0.12466666666666668
0.949,0.027000000000000007,0.024000000000000007
0.04133333333333333,0.005333333333333334,0.9533333333333334
0.9846666666666667,0.0006666666666666668,0.014666666666666668
0.10199999999999995,0.8380000000000002,0.05999999999999994
0.008666666666666666,0.012666666666666666,0.9786666666666666
0.9326666666666668,0.04666666666666667,0.020666666666666667
0.946,0.039999999999999994,0.013999999999999995
0.9693333333333333,0.02733333333333333,0.003333333333333333
0.009333333333333332,0.035333333333333335,0.9553333333333334
0.954,0.015999999999999993,0.029999999999999992
0.9766666666666668,0.020666666666666667,0.002666666666666667
0.9413333333333332,0.02533333333333334,0.03333333333333334
0.9326666666666668,0.050666666666666665,0.016666666666666663
0.9546666666666668,0.010666666666666666,0.034666666666666665
0.013999999999999999,0.009999999999999998,0.976
0.938,0.028000000000000014,0.034000000000000016
0.9693333333333333,0.003333333333333333,0.02733333333333333
0.028,0.008,0.964
0.033,0.011999999999999997,0.955
0.9246666666666665,0.044666666666666674,0.03066666666666668
0.9536666666666668,0.029666666666666664,0.016666666666666663
0.032666666666666684,0.05666666666666668,0.9106666666666666
0.03333333333333335,0.05933333333333334,0.9073333333333332
0.002666666666666667,0.9786666666666667,0.018666666666666665
0.006,0.981,0.013
0.9413333333333332,0.021333333333333333,0.03733333333333333
0.020666666666666667,0.023666666666666666,0.9556666666666667
0.009999999999999998,0.976,0.013999999999999999
0.010333333333333332,0.9863333333333333,0.003333333333333333
0.007666666666666666,0.0026666666666666666,0.9896666666666666
0.9843333333333333,0.014333333333333332,0.0013333333333333333
0.013999999999999995,0.021999999999999992,0.964
0.9163333333333332,0.04233333333333332,0.04133333333333332
0.04199999999999999,0.04799999999999999,0.91
0.0513333333333333,0.053333333333333295,0.8953333333333334
0.45428141237501346,0.00799999999999999,0.5377185876249866
0.0033333333333333335,0.027333333333333334,0.9693333333333334
0.004666666666666666,0.9926666666666667,0.002666666666666667
0.9656666666666668,0.002666666666666667,0.03166666666666667
0.933,0.059,0.008
0.007333333333333333,0.9873333333333333,0.005333333333333333
0.553717407270863,0.006000000000000001,0.4402825927291369
0.9513333333333333,0.03133333333333333,0.01733333333333333
0.959,0.008,0.033
0.008,0.006,0.986
0.02600000000000001,0.034000000000000016,0.94
0.9123333333333332,0.04133333333333332,0.046333333333333324
0.0013333333333333335,0.030333333333333337,0.9683333333333334
0.0006666666666666666,0.0026666666666666666,0.9966666666666666
0.060333333333333336,0.011333333333333332,0.9283333333333333
0.015999999999999993,0.936,0.047999999999999994
0.9646666666666668,0.012666666666666665,0.02266666666666667
0.01666666666666666,0.03066666666666666,0.9526666666666667
0.96,0.032,0.008
0.9826666666666667,0.012666666666666668,0.004666666666666666
0.018666666666666665,0.9616666666666668,0.019666666666666666
0.010666666666666665,0.022666666666666665,0.9666666666666667
0.08366666666666663,0.0586666666666666,0.8576666666666668
0.9506666666666668,0.006666666666666667,0.04266666666666667
0.5958072162706138,0.006666666666666675,0.39752611706271945
0.008,0.99,0.002
0.883,0.06899999999999998,0.047999999999999966
0.9453333333333332,0.03733333333333333,0.01733333333333333
0.9926666666666667,0.0006666666666666668,0.006666666666666667
0.002,0.021,0.977
0.0586666666666666,0.06666666666666661,0.8746666666666668
0.955,0.002,0.043
0.953,0.025000000000000005,0.022000000000000002
0.5782614982101955,0.025333333333333343,0.39640516845647117
0.5306080772337559,0.03200000000000009,0.437391922766244
0.003666666666666667,0.9956666666666667,0.0006666666666666668
0.038333333333333344,0.027333333333333345,0.9343333333333333
0.9006666666666667,0.04666666666666664,0.05266666666666664
0.9726666666666668,0.02266666666666667,0.004666666666666666
0.655450175830597,0.009999999999999962,0.33454982416940315
0.9553333333333333,0.025333333333333333,0.01933333333333333
0.9683333333333333,0.0013333333333333333,0.030333333333333334
0.9526666666666668,0.04066666666666667,0.006666666666666667
0.007333333333333333,0.9233333333333332,0.06933333333333333
0.973,0.014999999999999996,0.011999999999999997
0.9643333333333333,0.02233333333333333,0.013333333333333329
0.5114067284631896,0.0026666666666666666,0.48592660487014366
0.981,0.013,0.006
0.033666666666666664,0.010666666666666665,0.9556666666666667
0.9806666666666668,0.006666666666666667,0.012666666666666668
0.03233333333333333,0.01733333333333333,0.9503333333333334
0.013333333333333329,0.9563333333333333,0.03033333333333333
0.8403333333333333,0.013333333333333329,0.14633333333333332
0.919,0.030000000000000016,0.05100000000000002
0.01133333333333333,0.9713333333333333,0.01733333333333333
0.008,0.006,0.986
0.46462012976557404,0.022000000000000006,0.5133798702344259
0.011,0.006,0.983
0.9723333333333333,0.003333333333333333,0.024333333333333332
0.7033885760080273,0.01333333333333331,0.28327809065863935
0.9473333333333332,0.03933333333333333,0.013333333333333329
0.9423333333333332,0.01133333333333333,0.04633333333333333
0.056999999999999953,0.051999999999999956,0.8910000000000001
0.014666666666666661,0.02066666666666666,0.9646666666666667
0.8923333333333334,0.0513333333333333,0.0563333333333333
0.9133333333333332,0.03933333333333333,0.04733333333333333
0.9456666666666668,0.016666666666666663,0.03766666666666666
0.021666666666666664,0.006666666666666666,0.9716666666666667
0.015,0.003999999999999999,0.981
0.9836666666666667,0.004666666666666666,0.011666666666666667
0.9823333333333333,0.003333333333333333,0.014333333333333332
0.02633333333333333,0.01333333333333333,0.9603333333333334
0.915,0.04499999999999999,0.039999999999999994
0.031666666666666676,0.026666666666666675,0.9416666666666667
0.008666666666666666,0.9526666666666668,0.03866666666666667
0.020666666666666667,0.041666666666666664,0.9376666666666666
0.0033333333333333335,0.005333333333333334,0.9913333333333334
0.017333333333333333,0.009333333333333332,0.9733333333333334
0.9916666666666667,0.002666666666666667,0.005666666666666667
0.9546666666666668,0.03266666666666667,0.012666666666666665
0.007333333333333333,0.9683333333333333,0.024333333333333332
0.01133333333333333,0.9673333333333333,0.02133333333333333
0.01833333333333333,0.9683333333333333,0.013333333333333329
0.0776666666666666,0.060666666666666605,0.8616666666666668
0.9826666666666667,0.002666666666666667,0.014666666666666668
0.986,0.002,0.012
0.023666666666666666,0.020666666666666667,0.9556666666666667
0.013999999999999995,0.079,0.907
0.005333333333333333,0.9933333333333333,0.0013333333333333333
0.024666666666666663,0.004666666666666666,0.9706666666666667
0.9793333333333333,0.007333333333333333,0.013333333333333332
0.032999999999999995,0.015999999999999993,0.951
0.9743333333333333,0.003333333333333333,0.022333333333333334
0.9276666666666668,0.06366666666666668,0.008666666666666666
0.009333333333333332,0.030333333333333337,0.9603333333333334
0.9563333333333333,0.03033333333333333,0.013333333333333329
0.979,0.019,0.002
0.01133333333333333,0.9593333333333333,0.02933333333333333
0.989,0.002,0.009
0.006,0.011,0.983
0.9273333333333332,0.01733333333333333,0.05533333333333333
0.014,0.003999999999999999,0.982
0.0013333333333333335,0.021333333333333336,0.9773333333333334
0.011999999999999997,0.04,0.948
0.9753333333333333,0.003333333333333333,0.021333333333333333
0.9603333333333333,0.003333333333333333,0.03633333333333333
0.877,0.08900000000000001,0.034000000000000016
0.916,0.05400000000000001,0.030000000000000016
0.03366666666666668,0.9356666666666665,0.03066666666666668
0.011333333333333332,0.9833333333333333,0.005333333333333333
0.003999999999999999,0.007,0.989
0.014666666666666661,0.015666666666666662,0.9696666666666667
0.07033333333333329,0.8743333333333334,0.05533333333333328
0.01733333333333333,0.03233333333333333,0.9503333333333334
0.022,0.006,0.972
0.9186666666666667,0.008666666666666666,0.07266666666666667
0.9616666666666668,0.029666666666666668,0.008666666666666666
0.8953333333333333,0.03133333333333335,0.07333333333333335
0.9413333333333332,0.01733333333333333,0.041333333333333326
0.020666666666666663,0.008666666666666666,0.9706666666666667
0.9883333333333333,0.003333333333333333,0.008333333333333331
0.021333333333333336,0.0013333333333333335,0.9773333333333334
0.004666666666666666,0.014666666666666666,0.9806666666666666
0.9733333333333333,0.007333333333333333,0.019333333333333334
0.9926666666666667,0.006666666666666667,0.0006666666666666668
0.49443608626595364,0.03466666666666667,0.47089724706737973
0.8903333333333334,0.06233333333333332,0.04733333333333331
0.9386666666666668,0.002666666666666667,0.05866666666666667
0.9466666666666668,0.03866666666666666,0.014666666666666663
