style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
regret_matching,1,10001,5000,5,5,0.3,sample,26767,2974,5000,-0.006841852500000001,-0.031061219176121226,-0.23730886163085968,-0.0,0.23730886163085968,11.657849882919834,0.9612468811381744,0.016170833
regret_matching,2,10002,5000,5,5,0.3,sample,24004,2667,5000,-0.009122470000000004,-0.03068077682988795,-0.21670952711618852,-0.0,0.21670952711618852,11.576941462600095,0.8987073673233442,0.013991667
regret_matching,3,10003,5000,5,5,0.3,sample,27487,3054,5000,-0.009122470000000004,-0.030731186815882244,-0.24134838863399377,-0.0,0.24134838863399377,13.493042003934663,0.9690544163537944,0.016174041
regret_matching,4,10004,5000,5,5,0.3,sample,24688,2743,5000,-0.009936976250000005,-0.028605280330433816,-0.20675339162996054,-0.0,0.20675339162996054,11.163411833199415,0.9282321580043369,0.035739291
regret_matching,5,10005,5000,5,5,0.3,sample,21196,2355,5000,-0.008633766250000004,-0.024726783083804164,-0.19694758188499023,-0.0,0.19694758188499023,12.10581430002936,0.8581920413568513,0.014084333
regret_matching,6,10006,5000,5,5,0.3,sample,27235,3026,5000,-0.009122470000000004,-0.03281317316398929,-0.22837882559479677,-0.0,0.22837882559479677,14.812364492937883,0.9790425239416592,0.01450275
regret_matching,7,10007,5000,5,5,0.3,sample,25345,2816,5000,-0.006841852500000001,-0.027615751571180548,-0.24313073666182416,-0.0,0.24313073666182416,12.223868634100487,0.9320031054841686,0.014106834
regret_matching,8,10008,5000,5,5,0.3,sample,23239,2582,5000,-0.007493457500000003,-0.027065940926278932,-0.22877901037534165,-0.0,0.22877901037534165,9.486981646361325,0.8873214763163592,0.013974125
regret_matching,9,10009,5000,5,5,0.3,sample,25192,2799,5000,-0.004887037499999999,-0.025130111055912785,-0.17191792990705346,-0.0,0.17191792990705346,4.424346493629419,0.9202451559146962,0.02189525
regret_matching,10,10010,5000,5,5,0.3,sample,25399,2822,5000,-0.008470865000000003,-0.03055606771625181,-0.24461961058540638,-0.0,0.24461961058540638,12.38997058976432,0.9594611245991036,0.014163167
regret_matching,11,10011,5000,5,5,0.3,sample,26677,2964,5000,-0.006190247500000001,-0.029790212839937328,-0.243473791169524,-0.0,0.243473791169524,10.72285406800303,0.9708294281967642,0.021270917
regret_matching,12,10012,5000,5,5,0.3,sample,28819,3202,5000,-0.007493457500000003,-0.03263663816558344,-0.2271962120366407,-0.0,0.2271962120366407,11.74041185933564,0.9718242646833699,0.043196375
regret_matching,13,10013,5000,5,5,0.3,sample,22555,2506,5000,-0.00570154375,-0.02572745133521038,-0.2281666908092137,-0.0,0.2281666908092137,7.104516405945308,0.8571007977286256,0.013398542
