action_1,action_2,action_3
-34.20926250000001,-32.16054866148125,3.9895977672367735
-45.61235000000002,-35.789125820558276,3.938791733483402
-45.61235000000002,-42.173630137077176,5.611105658561207
-49.684881250000025,-37.20099181195274,5.252466286105251
-43.16883125000002,-26.327773994985584,3.1838403741550274
-45.61235000000002,-36.144137532255556,4.5692741717806475
-34.20926250000001,-34.20926250000001,5.769630824459925
-37.46728750000001,-35.980221632998315,4.276185374474838
-24.435187499999998,-4.705158182251284,0.42904130049230593
-42.35432500000002,-39.97294529545954,6.072033988942772
-30.951237500000005,-30.951237500000005,4.962653830070865
-37.46728750000001,-28.949742966590605,2.3211561604612414
-28.507718750000002,-28.507718750000002,5.781794609688687
-43.98333750000002,-43.98333750000002,7.759359667419889
-33.39475625000001,2.523101929109601,-17.15979358394256
-33.39475625000001,1.2712140488202037,-23.620235800057763
-33.39475625000001,-26.902785819170145,3.260560743157523
-38.28179375000001,-21.758370168814064,2.605599266064261
-31.765743750000006,-25.72078768008483,3.394202074868288
-38.28179375000001,-33.26653496281552,3.0557257153850785
-33.39475625000001,3.0399380610239226,-24.391070004589476
-31.765743750000006,-30.248565574849927,3.8481879195290816
-16.29012499999999,-16.29012499999999,2.5610042224442244
-28.507718750000002,-0.025478799783545766,-14.43150063237905
-30.136731250000004,-27.371465735225122,3.3089619054292134
-31.765743750000006,-25.81480438380241,3.083647588584572
-33.39475625000001,-31.143763705567,5.9711762569965705
-42.35432500000002,-41.53431532939191,7.301422000115828
-21.991668749999995,0.9332339653741264,-16.83429132690775
-43.98333750000002,-43.98333750000002,9.15221923951795
-29.967273029304426,-19.64409409203227,2.952311967110287
-32.58025000000001,-26.189963141726746,3.266625897752519
-33.39475625000001,-23.202883919975864,1.8415013294355806
-32.58025000000001,3.561477285820084,-28.22812136599283
-32.58025000000001,-11.805022749970401,1.3409746130398883
-31.765743750000006,-30.66505464402455,4.218891622209322
-51.31389375000003,-40.356196544383955,7.651183802059866
-37.46728750000001,-28.703444292807532,3.6859152008391933
-36.65278125000001,-31.119899392929934,1.0187140853390435
-24.435187499999998,-20.32570008412527,1.4987437232658836
-39.096300000000014,-36.85253351765858,5.124716513808489
-26.0642,2.9074727404468312,-23.320081355122028
-22.99351495139158,1.0857543631063673,-20.137170460967656
-30.00248052311444,-23.545272971472013,2.478684993035196
-35.83827500000001,3.9632257444905266,-25.865722457783235
-29.322225000000003,-23.767880551192185,3.0902469744925427
-35.02376875000001,-32.6250648447566,6.827947104100235
-26.87870625,2.681072384529955,-21.126754982469684
-34.20926250000001,-34.20926250000001,5.551032287277568
-40.725312500000015,-37.817746761596304,5.487174658414539
-35.83827500000001,-29.51406015119435,3.615955468995803
-25.24969375,-12.539592524922893,2.7546441547108387
-26.87870625,-25.518318320822544,4.294763960694339
-26.0642,-24.946707303288935,2.886891902065464
-28.507718750000002,-19.10916290394664,1.1874484489520472
-34.20926250000001,-24.015318900513847,2.6634681615232627
-18.73364374999999,-1.434076379419711,0.20784700896784128
-30.951237500000005,-27.56317977610673,3.3136934873396893
-34.20926250000001,-26.479849670479926,4.711033594988399
-31.765743750000006,1.940171363929404,-14.756112735549584
-26.0642,3.305878860835759,-17.239330441140133
-16.29012499999999,-0.9453770480667999,-7.409685956431815
-39.910806250000014,-29.410708893220104,4.144697165179548
-44.79784375000002,-33.615253889521995,4.393920640703436
-38.28179375000001,-24.868864219033597,4.614558121047194
-36.65278125000001,-31.14685797863357,4.896050180225982
-29.322225000000003,-26.84412121187021,4.730727060754913
-26.0642,-21.524358467161846,3.187160102355567
-28.507718750000002,2.017887570571702,-21.380426683218953
-36.65278125000001,-29.928933867902728,4.656327528543992
-31.765743750000006,-25.581594547468008,3.9186580281120276
-30.136731250000004,2.0272258156335554,-18.711370081664143
-37.46728750000001,-37.46728750000001,4.909723412966993
-27.6932125,-26.09041667906717,4.424169553597766
-26.87870625,-22.39519233971514,2.7849150338351176
-34.20926250000001,-27.130620361615232,3.718757542698907
-30.136731250000004,-23.631294891657124,2.8468772471077766
-30.951237500000005,-30.951237500000005,3.8944417120240615
-27.6932125,2.6905876296660978,-23.99809895945099
-38.28179375000001,-36.5718583722224,4.736442185379488
-35.02376875000001,-26.871921748358638,3.327290248752993
-24.435187499999998,3.8156760454060965,-20.357425528318327
-34.20926250000001,-24.00757816753162,1.556070688020751
-22.806174999999996,1.4351235971262883,-16.83542563885274
-26.0642,-20.715678096269656,2.243012917601803
-19.548149999999993,1.4188736751361928,-16.68843017234856
-42.35432500000002,-33.14837968903207,3.090662873649009
-26.87870625,1.5256644777059,-20.195468628398157
-39.910806250000014,-37.36182916417539,3.6547218300592985
-38.28179375000001,-27.450887041801117,5.310996535580634
-30.951237500000005,-30.951237500000005,4.781031456559193
-17.10463124999999,0.13687734746359612,-10.737654127496004
-30.136731250000004,-28.538129352229898,3.927125726193322
-33.39475625000001,-30.76493134179017,5.322774278155959
-23.620681249999997,-20.400731282252355,3.028247041329664
-43.16883125000002,-32.07234431314248,3.9655022554478365
-32.58025000000001,1.3505245505735963,-17.911525973298748
-29.322225000000003,-22.210141348328055,2.34296617989401
-21.991668749999995,-2.884606427806695,-2.452073363922941
-27.6932125,-25.366502433769483,4.5818441813001005
