name,source,transform,scale,threshold,exponent,clip,reach_power,regret_weight,strategy_weight,statistic_weight,search_player,runs,reward,stderr_reward,mean_steps,detection_rate,target_escaped_rate,observer_lost_rate,queries,max_depth,max_steps,search_epsilon,action_epsilon,elapsed_seconds,delta_vs_value_only
value_only,baseline,raw,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1,300,18.07438465907802,1.3349651904707274,35.306666666666665,0.72,0.0,0.6866666666666666,100,5,50,0.1,0.0,54.442358083,0.0
value_only,baseline,raw,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,2,300,-11.610645292006241,0.5370996901809987,40.21333333333333,0.7,0.41333333333333333,0.0,100,5,50,0.1,0.0,61.417332542,0.0
baseline_raw_s5.0,baseline,raw,5.0,0.0,1.0,,1.0,1.0,0.0,0.0,1,300,22.63292268790966,1.2746133966337523,38.56666666666667,0.83,0.0,0.5566666666666666,100,5,50,0.1,0.0,83.971964125,4.558538028831638
baseline_raw_s5.0,baseline,raw,5.0,0.0,1.0,,1.0,1.0,0.0,0.0,2,300,-11.087386003571307,0.5142985718964149,38.67666666666667,0.6666666666666666,0.46,0.0,100,5,50,0.1,0.0,81.888543875,0.5232592884349341
baseline_soft0.1_s10,baseline,soft_threshold,10.0,0.1,1.0,,1.0,1.0,0.0,0.0,1,300,20.825074139916655,1.3321341204195603,38.31,0.75,0.0,0.6066666666666667,100,5,50,0.1,0.0,82.256796208,2.750689480838634
baseline_soft0.1_s10,baseline,soft_threshold,10.0,0.1,1.0,,1.0,1.0,0.0,0.0,2,300,-11.30795913294696,0.5198609476427059,38.57,0.6866666666666666,0.44666666666666666,0.0,100,5,50,0.1,0.0,92.433652833,0.30268615905928087
