style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
regret_matching,443,10443,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573982523343,-0.29831711799448196,-0.0,0.29831711799448196,0.0,1.0986122886681096,0.001677125
regret_matching,444,10444,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739875385844,-0.29831711789458815,-0.0,0.29831711789458815,0.0,1.0986122886681096,0.001674708
regret_matching,445,10445,500,5,5,0.3,sample,4492,499,500,0.0,-0.0349257398934736,-0.2983171182941631,-0.0,0.2983171182941631,0.0,1.0986122886681096,0.0016445
regret_matching,446,10446,500,5,5,0.3,sample,4501,500,500,0.0,-0.034925739817011726,-0.2983171170954383,-0.0,0.2983171170954383,0.0,1.0986122886681096,0.001698
regret_matching,447,10447,500,5,5,0.3,sample,4456,495,500,0.0,-0.034925739821944746,-0.29831711859384435,-0.0,0.29831711859384435,0.0,1.0986122886681096,0.006588166
regret_matching,448,10448,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739806323505,-0.2983171177946944,-0.0,0.2983171177946944,0.0,1.0986122886681096,0.001749542
regret_matching,449,10449,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573984660987,-0.2983171184939506,-0.0,0.2983171184939506,0.0,1.0986122886681096,0.001678291
regret_matching,450,10450,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573988854058,-0.298317117594907,-0.0,0.298317117594907,0.0,1.0986122886681096,0.001654875
regret_matching,451,10451,500,5,5,0.3,sample,4483,498,500,-0.0016290124999999997,-0.03716083994718594,-0.2902992419169504,-0.0,0.2902992419169504,0.5922591236633765,1.0907271557851081,0.001669375
regret_matching,452,10452,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573965422192,-0.2983171162962883,-0.0,0.2983171162962883,0.0,1.0986122886681096,0.006185291
regret_matching,453,10453,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573974383853,-0.29831711769480074,-0.0,0.29831711769480074,0.0,1.0986122886681096,0.001691
regret_matching,454,10454,500,5,5,0.3,sample,4501,500,500,0.0,-0.03492573994527035,-0.2983171207915066,-0.0,0.2983171207915066,0.0,1.0986122886681096,0.001693084
regret_matching,455,10455,500,5,5,0.3,sample,4456,495,500,0.0,-0.03492574011381536,-0.2983171187936318,-0.0,0.2983171187936318,0.0,1.0986122886681096,0.001650291
regret_matching,456,10456,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573985894243,-0.2983171185938443,-0.0,0.2983171185938443,0.0,1.0986122886681096,0.001668292
regret_matching,457,10457,500,5,5,0.3,sample,4447,494,500,-0.0016290124999999997,-0.03499498657982857,-0.2989565936693186,-0.0,0.2989565936693186,0.5832152699259681,1.0985137540478886,0.001664042
regret_matching,458,10458,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573998720106,-0.2983171188935255,-0.0,0.2983171188935255,0.0,1.0986122886681096,0.001674792
regret_matching,459,10459,500,5,5,0.3,sample,4465,496,500,0.0,-0.03492573993869299,-0.29831711849395065,-0.0,0.29831711849395065,0.0,1.0986122886681096,0.001668125
regret_matching,460,10460,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925740001177964,-0.2983171199923567,-0.0,0.2983171199923567,0.0,1.0986122886681096,0.001668166
regret_matching,461,10461,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739909917014,-0.2983171205917191,-0.0,0.2983171205917191,0.0,1.0986122886681096,0.001719292
regret_matching,462,10462,500,5,5,0.3,sample,4492,499,500,0.0,-0.0349257399608916,-0.29831711809437567,-0.0,0.29831711809437567,0.0,1.0986122886681096,0.001687625
regret_matching,463,10463,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573979892396,-0.29831711789458815,-0.0,0.29831711789458815,0.0,1.0986122886681096,0.001677708
regret_matching,464,10464,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573963120114,-0.29831711799448196,-0.0,0.29831711799448196,0.0,1.0986122886681096,0.001674583
regret_matching,465,10465,500,5,5,0.3,sample,4447,494,500,0.0,-0.03492573989265143,-0.29831711809437567,-0.0,0.29831711809437567,0.0,1.0986122886681096,0.001647333
regret_matching,466,10466,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573982852211,-0.29831711859384435,-0.0,0.29831711859384435,0.0,1.0986122886681096,0.001682166
regret_matching,467,10467,500,5,5,0.3,sample,4501,500,500,0.0,-0.03492573966984316,-0.2983171165959696,-0.0,0.2983171165959696,0.0,1.0986122886681096,0.006318083
regret_matching,468,10468,500,5,5,0.3,sample,4492,499,500,0.0,-0.034925739772614504,-0.2983171164960759,-0.0,0.2983171164960759,0.0,1.0986122886681096,0.001673875
regret_matching,469,10469,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573968710875,-0.29831711859384435,-0.0,0.29831711859384435,0.0,1.0986122886681096,0.001678708
regret_matching,470,10470,500,5,5,0.3,sample,4465,496,500,0.0,-0.034925739920605235,-0.2983171187936318,-0.0,0.2983171187936318,0.0,1.0986122886681096,0.001665
regret_matching,471,10471,500,5,5,0.3,sample,4420,491,500,-0.0032580249999999995,-0.035499301987723296,-0.28860879908287707,-0.0,0.28860879908287707,0.8702224318720974,1.0936725192485244,0.001656208
regret_matching,472,10472,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573968628658,-0.2983171165959696,-0.0,0.2983171165959696,0.0,1.0986122886681096,0.001662666
regret_matching,473,10473,500,5,5,0.3,sample,4474,497,500,0.0,-0.034925739833455136,-0.29831712069161287,-0.0,0.29831712069161287,0.0,1.0986122886681096,0.001683708
regret_matching,474,10474,500,5,5,0.3,sample,4492,499,500,0.0,-0.034925739915672216,-0.29831711979256925,-0.0,0.29831711979256925,0.0,1.0986122886681096,0.001666542
regret_matching,475,10475,500,5,5,0.3,sample,4501,500,500,0.0,-0.03492573975945977,-0.29831711669586336,-0.0,0.29831711669586336,0.0,1.0986122886681096,0.001675542
regret_matching,476,10476,500,5,5,0.3,sample,4474,497,500,0.0,-0.034925739837566,-0.2983171181942694,-0.0,0.2983171181942694,0.0,1.0986122886681096,0.001685625
regret_matching,477,10477,500,5,5,0.3,sample,4492,499,500,0.0,-0.034925739920605235,-0.29831711809437567,-0.0,0.29831711809437567,0.0,1.0986122886681096,0.001675334
regret_matching,478,10478,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739829344285,-0.29831711909331304,-0.0,0.29831711909331304,0.0,1.0986122886681096,0.001656166
regret_matching,479,10479,500,5,5,0.3,sample,4474,497,500,0.0,-0.034925739961713775,-0.29831711769480074,-0.0,0.29831711769480074,0.0,1.0986122886681096,0.001679666
regret_matching,480,10480,500,5,5,0.3,sample,4456,495,500,0.0,-0.03492573978083621,-0.29831711869373806,-0.0,0.29831711869373806,0.0,1.0986122886681096,0.001658584
regret_matching,481,10481,500,5,5,0.3,sample,4465,496,500,0.0,-0.03492573991978306,-0.2983171186937381,-0.0,0.2983171186937381,0.0,1.0986122886681096,0.00167925
regret_matching,482,10482,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573974548287,-0.29831711739511946,-0.0,0.29831711739511946,0.0,1.0986122886681096,0.001674
regret_matching,483,10483,500,5,5,0.3,sample,4474,497,500,0.0,-0.034925739845787694,-0.2983171195927817,-0.0,0.2983171195927817,0.0,1.0986122886681096,0.0017845
regret_matching,484,10484,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573985894243,-0.2983171182941631,-0.0,0.2983171182941631,0.0,1.0986122886681096,0.001833209
regret_matching,485,10485,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492574012203707,-0.29831712189033777,-0.0,0.29831712189033777,0.0,1.0986122886681096,0.001710542
regret_matching,486,10486,500,5,5,0.3,sample,4465,496,500,0.0,-0.034925739758637595,-0.2983171184939506,-0.0,0.2983171184939506,0.0,1.0986122886681096,0.001658041
regret_matching,487,10487,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739775081024,-0.29831711739511946,-0.0,0.29831711739511946,0.0,1.0986122886681096,0.001690042
regret_matching,488,10488,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739940337326,-0.29831712029203783,-0.0,0.29831712029203783,0.0,1.0986122886681096,0.001689666
regret_matching,489,10489,500,5,5,0.3,sample,4501,500,500,0.0,-0.034925739640245014,-0.29831711819426937,-0.0,0.29831711819426937,0.0,1.0986122886681096,0.001734125
regret_matching,490,10490,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573970272999,-0.2983171163961821,-0.0,0.2983171163961821,0.0,1.0986122886681096,0.001692209
regret_matching,491,10491,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573979645745,-0.298317117195332,-0.0,0.298317117195332,0.0,1.0986122886681096,0.001835208
regret_matching,492,10492,500,5,5,0.3,sample,4474,497,500,0.0,-0.0349257396410672,-0.2983171161963946,-0.0,0.2983171161963946,0.0,1.0986122886681096,0.001679208
regret_matching,493,10493,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573962297944,-0.29831711509756353,-0.0,0.29831711509756353,0.0,1.0986122886681096,0.001685083
regret_matching,494,10494,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573988114104,-0.29831711799448196,-0.0,0.29831711799448196,0.0,1.0986122886681096,0.001676667
regret_matching,495,10495,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573979316878,-0.29831711909331304,-0.0,0.29831711909331304,0.0,1.0986122886681096,0.001681875
regret_matching,496,10496,500,5,5,0.3,sample,4465,496,500,0.0,-0.03492574015081304,-0.2983171193929942,-0.0,0.2983171193929942,0.0,1.0986122886681096,0.001686625
regret_matching,497,10497,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925740038175654,-0.29831711819426937,-0.0,0.29831711819426937,0.0,1.0986122886681096,0.001689833
regret_matching,498,10498,500,5,5,0.3,sample,4501,500,500,0.0,-0.034925739734794646,-0.29831711659596954,-0.0,0.29831711659596954,0.0,1.0986122886681096,0.00168225
regret_matching,499,10499,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925740026665264,-0.2983171188935256,-0.0,0.2983171188935256,0.0,1.0986122886681096,0.001678542
regret_matching,500,10500,500,5,5,0.3,sample,4492,499,500,-0.0016290124999999997,-0.03511594927892487,-0.2989636480153248,-0.0,0.2989636480153248,0.5826191734315301,1.0981754517852647,0.001739583
