regret_scale,regret_player,value_player,runs,player1_reward,player1_stderr,player2_reward,player2_stderr,regret_only_reward,regret_only_stderr,value_only_reward,value_only_stderr,mean_steps,attacker_goal_rate,tagged_rate,timeout_rate,queries,max_depth,max_steps,search_epsilon,action_epsilon,regret_prior_weight,strategy_prior_weight,statistic_prior_weight,prior_reach_power,backup,elapsed_seconds
5.0,1,2,2000,-0.34625020651828864,0.01127605834400541,0.34625020651828864,0.01127605834400541,-0.34625020651828864,0.01127605834400541,0.34625020651828864,0.01127605834400541,12.269,0.2205,0.7765,0.003,100,5,50,0.1,0.0,1.0,0.0,0.0,1.0,mean,62.784790916
5.0,2,1,2000,-0.4000302806137322,0.010716680460037886,0.4000302806137322,0.010716680460037886,0.4000302806137322,0.010716680460037886,-0.4000302806137322,0.010716680460037886,11.561,0.183,0.814,0.003,100,5,50,0.1,0.0,1.0,0.0,0.0,1.0,mean,58.979915792
50.0,1,2,2000,-0.353768128850919,0.011309082516311564,0.353768128850919,0.011309082516311564,-0.353768128850919,0.011309082516311564,0.353768128850919,0.011309082516311564,12.024,0.218,0.7785,0.0035,100,5,50,0.1,0.0,1.0,0.0,0.0,1.0,mean,60.683553667
50.0,2,1,2000,-0.4006433053681953,0.010759810264640268,0.4006433053681953,0.010759810264640268,0.4006433053681953,0.010759810264640268,-0.4006433053681953,0.010759810264640268,11.4915,0.183,0.8135,0.0035,100,5,50,0.1,0.0,1.0,0.0,0.0,1.0,mean,58.086944708
