action_1,action_2,action_3
-25.951074131944445,50.58988819444444,-24.638814062500003
-0.3167524305555559,-63.95429543185766,64.27104786241321
-25.951074131944445,-46.73371016710071,72.68478429904515
123.11638465779626,-98.47757059529627,-24.638814062500003
108.46084007161461,-68.36903243272572,-40.091807638888895
-24.638814062500003,-141.41812976406638,166.0569438265664
72.68478429904515,-48.04597023654515,-24.638814062500003
-0.3167524305555559,26.2678265625,-25.951074131944445
-11.810340625,-92.69109406467015,104.50143468967016
73.72962738594717,-57.959881379002724,-15.769746006944446
102.73384300130209,-62.64203536241321,-40.091807638888895
78.41178136935767,-66.60144074435766,-11.810340625
-11.810340625,-98.19026820625967,110.00060883125968
73.72962738594717,-59.27214144844717,-14.457485937500003
87.62511120240259,-47.533303563513705,-40.091807638888895
95.82452349054788,-81.36703755304788,-14.457485937500003
64.71098179374037,-63.08196929374037,-1.6290124999999995
70.77547353797054,-60.27739298241498,-10.498080555555557
-14.457485937500003,-41.85939932725695,56.31688526475695
74.73487891991498,-60.27739298241498,-14.457485937500003
94.77968040364583,-56.000132834201395,-38.779547569444446
-24.638814062500003,-15.769746006944446,40.40856006944445
-30.137988204089517,-102.59581373034821,132.73380193443774
102.7338430013021,-76.78276886935767,-25.951074131944445
59.588893879002725,-38.31997373046877,-21.268920148533958
-21.268920148533958,-10.498080555555557,31.767000704089515
-1.6290124999999995,-10.498080555555557,12.127093055555555
-25.951074131944445,64.73062170138888,-38.779547569444446
-15.769746006944446,30.227231944444448,-14.457485937500003
127.07579003974071,-98.47757059529627,-28.59821944444445
-11.810340625,-109.59368958468971,121.40403020968972
-25.951074131944445,36.4491546875,-10.498080555555557
-19.956660079089517,31.767000704089515,-11.810340625
-19.956660079089517,-86.04919153645835,106.00585161554787
38.181394542100705,-36.55238204210071,-1.6290124999999995
-15.769746006944446,-84.73693146701392,100.50667747395836
200.95256084128494,-175.0014867093405,-25.951074131944445
-1.6290124999999995,-14.457485937500003,16.0864984375
-11.810340625,-62.64203536241321,74.4523759874132
45.451854963755515,-79.86262062717016,34.410765663414644
-11.810340625,-76.78276886935765,88.59310949435765
-19.956660079089517,45.90773421103396,-25.951074131944445
73.72962738594717,-59.27214144844717,-14.457485937500003
175.26033946465395,-149.3092653327095,-25.951074131944445
-24.638814062500003,36.4491546875,-11.810340625
44.19394281525889,-78.0950289388021,33.90108612354322
98.2795119466146,-82.50976593967016,-15.769746006944446
66.49821338975694,-56.000132834201395,-10.498080555555557
-14.457485937500003,-78.0950289388021,92.5525148763021
-1.6290124999999995,-62.64203536241321,64.27104786241321
86.8255178059896,-62.1867037434896,-24.638814062500003
-1.6290124999999995,-52.46070723741322,54.08971973741321
-1.6290124999999995,-24.638814062500003,26.2678265625
-19.956660079089517,-123.33432871297207,143.29098879206157
-11.810340625,36.88908861882716,-25.078747993827164
72.68478429904515,-48.04597023654515,-24.638814062500003
-25.951074131944445,-74.55560334201392,100.50667747395838
88.59310949435765,-76.78276886935765,-11.810340625
88.59310949435765,-62.64203536241321,-25.951074131944445
-25.951074131944445,64.73062170138888,-38.779547569444446
-11.810340625,-40.5471392578125,52.3574798828125
-24.638814062500003,-56.000132834201395,80.6389468967014
128.78814448784726,-90.00859691840282,-38.779547569444446
58.69923539207303,-83.82202600911461,25.12279061704157
