style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
smoos,41,20041,1000,5,5,0.3,sample,1960,1031,1000,-0.006188461930471226,-0.006188461930471226,-0.09529373429810727,-0.0,0.09529373429810727,1.5760902777997046,0.39226284108147097,0.002934833
smoos,42,20042,1000,5,5,0.3,sample,1832,986,1000,-0.018501452079216964,-0.018501452079216964,-0.1794160988893811,-0.0,0.1794160988893811,0.8707720836934227,0.18341136161436628,0.002935459
smoos,43,20043,1000,5,5,0.3,sample,1783,912,1000,-0.0014740126199271003,-0.0014740126199271003,-0.1691789834778049,-0.0,0.1691789834778049,1.3138702256860424,0.09044836561386732,0.002870958
smoos,44,20044,1000,5,5,0.3,sample,1969,1041,1000,-0.007876356033565167,-0.007876356033565167,-0.07169396275346811,-0.0,0.07169396275346811,2.9192117388234538,0.3680798767543442,0.002884333
smoos,45,20045,1000,5,5,0.3,sample,1838,951,1000,-0.015724119594770807,-0.015724119594770807,-0.210206550467281,-0.0,0.210206550467281,0.724414195811959,0.2709762803176414,0.002902
smoos,46,20046,1000,5,5,0.3,sample,2091,1136,1000,-0.008328019530805935,-0.008328019530805935,-0.05172904984322922,-0.0,0.05172904984322922,0.9149976673346734,0.6944638634614549,0.002953417
smoos,47,20047,1000,5,5,0.3,sample,1895,975,1000,-0.004908947751162942,-0.004908947751162942,-0.019024601580344313,-0.0,0.019024601580344313,1.7020379832155987,0.4215272331492943,0.002857416
smoos,48,20048,1000,5,5,0.3,sample,2082,1120,1000,-0.0032247170271170232,-0.0032247170271170232,-0.07144976321167582,-0.0,0.07144976321167582,1.199531531028136,0.2791161064654213,0.002969375
smoos,49,20049,1000,5,5,0.3,sample,1878,965,1000,-0.0041143339871289476,-0.0041143339871289476,-0.04015214263540842,-0.0,0.04015214263540842,1.6114862087391038,0.29398941465317757,0.002934708
smoos,50,20050,1000,5,5,0.3,sample,2029,1080,1000,-0.015864388630086355,-0.015864388630086355,-0.06844898825090723,-0.0,0.06844898825090723,1.164316952065055,0.44676839597010354,0.002970709
smoos,51,20051,1000,5,5,0.3,sample,1982,1059,1000,-0.007007388232435591,-0.007007388232435591,-0.03178729987916581,-0.0,0.03178729987916581,1.520934434262609,0.46922939781463524,0.002872
smoos,52,20052,1000,5,5,0.3,sample,2041,1101,1000,-0.0046870937473558055,-0.0046870937473558055,-0.11279421855628854,-0.0,0.11279421855628854,1.0033360196623973,0.40281399223549946,0.002951542
smoos,53,20053,1000,5,5,0.3,sample,1959,1035,1000,-0.007248688809826441,-0.007248688809826441,-0.12095640243028738,-0.0,0.12095640243028738,0.44108775478328177,0.3196691411496919,0.002998708
smoos,54,20054,1000,5,5,0.3,sample,1969,1029,1000,-0.011259464290914175,-0.011259464290914175,-0.09280359645501679,-0.0,0.09280359645501679,2.3539901089216615,0.24127993442609072,0.002914833
smoos,55,20055,1000,5,5,0.3,sample,1914,1032,1000,-0.049894892568414964,-0.049894892568414964,-0.4068890185301865,-0.0,0.4068890185301865,0.7700055858035265,0.44166479501667777,0.003098208
smoos,56,20056,1000,5,5,0.3,sample,1887,986,1000,-0.0019157620485864772,-0.0019157620485864772,-0.14666369851766542,-0.0,0.14666369851766542,1.2973498059255844,0.21129981938782358,0.002933542
smoos,57,20057,1000,5,5,0.3,sample,2050,1116,1000,-0.00523259016441455,-0.00523259016441455,-0.03489101592722423,-0.0,0.03489101592722423,1.7372525621786803,0.5381436548953095,0.002893125
smoos,58,20058,1000,5,5,0.3,sample,1931,1015,1000,-0.007586448940580043,-0.007586448940580043,-0.1337871549812441,-0.0,0.1337871549812441,1.4891407001130839,0.3060980218805316,0.003017041
smoos,59,20059,1000,5,5,0.3,sample,1860,957,1000,-0.004033698695647297,-0.004033698695647297,-0.020878453913651382,-0.0,0.020878453913651382,1.5488825128047368,0.2555572822051023,0.0031865
smoos,60,20060,1000,5,5,0.3,sample,1892,1021,1000,-0.01219311465912488,-0.01219311465912488,-0.19982935044690023,-0.0,0.19982935044690023,1.2376079932339312,0.39149077319952685,0.002942459
smoos,61,20061,1000,5,5,0.3,sample,1944,1028,1000,-0.011751791991449363,-0.011751791991449363,-0.13580609669130173,-0.0,0.13580609669130173,0.9759469026911115,0.1438088503983464,0.003008541
smoos,62,20062,1000,5,5,0.3,sample,1926,1016,1000,-0.005584650356745865,-0.005584650356745865,-0.07085467945822047,-0.0,0.07085467945822047,1.4231161593651604,0.39153275320089026,0.002991083
smoos,63,20063,1000,5,5,0.3,sample,2141,1174,1000,-0.019691058833177927,-0.019691058833177927,-0.08716868053224655,-0.0,0.08716868053224655,2.1844218188527287,0.41929857571376916,0.002990959
smoos,64,20064,1000,5,5,0.3,sample,2054,1117,1000,-0.010791746265962571,-0.010791746265962571,-0.13046021907673888,-0.0,0.13046021907673888,1.097691096654422,0.6118942256276584,0.002943292
smoos,65,20065,1000,5,5,0.3,sample,1886,1010,1000,-0.01260136484550466,-0.01260136484550466,-0.2044990260547574,-0.0,0.2044990260547574,0.4684768717545674,0.33110285184684113,0.00314825
smoos,66,20066,1000,5,5,0.3,sample,2115,1164,1000,-0.015002973489837937,-0.015002973489837937,-0.07856798245859427,-0.0,0.07856798245859427,1.2750534499330868,0.4916959919798552,0.002990541
smoos,67,20067,1000,5,5,0.3,sample,2168,1198,1000,-0.01178003775236143,-0.01178003775236143,-0.10143098306501383,-0.0,0.10143098306501383,1.3490848046491237,0.40190096136607023,0.003011334
smoos,68,20068,1000,5,5,0.3,sample,1941,1019,1000,-0.004356247715059985,-0.004356247715059985,-0.03774789032367411,-0.0,0.03774789032367411,2.089429405230096,0.30787894329870136,0.002984542
smoos,69,20069,1000,5,5,0.3,sample,1801,906,1000,-0.006714524603438632,-0.006714524603438632,-0.04049906289417278,-0.0,0.04049906289417278,0.8530424324942494,0.14492472266944495,0.00286925
smoos,70,20070,1000,5,5,0.3,sample,2083,1137,1000,-0.008970682883894882,-0.008970682883894882,-0.11161558496406893,-0.0,0.11161558496406893,1.450505276336446,0.5558744088289265,0.002859333
smoos,71,20071,1000,5,5,0.3,sample,1913,1002,1000,-0.002484830967833794,-0.002484830967833794,-0.022407862923532803,-0.0,0.022407862923532803,0.8435400857899256,0.23816717571638457,0.002870875
