action_1,action_2,action_3
-0.8206450198482144,1.599792732677077,-0.7791477128288627
-0.010016591349498704,-2.022412397159721,2.0324289885092197
-0.8206450198482144,-1.4778496763820643,2.2984946962302786
3.8932819280404614,-3.1141342152115987,-0.7791477128288627
3.4298329156156226,-2.1620186390933593,-1.2678142765222633
-0.7791477128288627,-4.4720339249570005,5.251181637785864
2.2984946962302786,-1.519346983401416,-0.7791477128288627
-0.010016591349498704,0.8306616111977131,-0.8206450198482144
-0.3734757631741656,-2.931149760572723,3.3046255237468887
2.3315355357511947,-1.8328523807082955,-0.4986831550428993
3.2487293666626322,-1.9809150901403694,-1.2678142765222633
2.479598245183269,-2.106122482009103,-0.3734757631741656
-0.3734757631741656,-3.1050489159459644,3.4785246791201305
2.3315355357511947,-1.8743496877276473,-0.4571858480235476
2.770949316251277,-1.5031350397290142,-1.2678142765222633
3.0302374993043966,-2.5730516512808492,-0.4571858480235476
2.046340920939079,-1.9948270225702287,-0.051513898368850404
2.2381169885696255,-1.9061385324148115,-0.33197845615481386
-0.4571858480235476,-1.3237104336065195,1.7808962816300669
2.3633243804383586,-1.9061385324148115,-0.4571858480235476
2.997196659783479,-1.7708796902805681,-1.2263169695029115
-0.7791477128288627,-0.4986831550428993,1.277830867871762
-0.9530468682021042,-3.2443644978627644,4.197411366064869
3.2487293666626327,-2.4280843468144186,-0.8206450198482144
1.884366279077146,-1.2117839686610055,-0.6725823104161407
-0.6725823104161407,-0.33197845615481386,1.0045607665709546
-0.051513898368850404,-0.33197845615481386,0.38349235452366426
-0.8206450198482144,2.0469619893511255,-1.2263169695029115
-0.4986831550428993,0.9558690030664468,-0.4571858480235476
4.018489319909195,-3.1141342152115987,-0.9043551046975965
-0.3734757631741656,-3.465656762690923,3.8391325258650886
-0.8206450198482144,1.152623476003028,-0.33197845615481386
-0.631085003396789,1.0045607665709546,-0.3734757631741656
-0.631085003396789,-2.7211143607129222,3.3521993641097114
1.2074017099455996,-1.1558878115767492,-0.051513898368850404
-0.4986831550428993,-2.679617053693571,3.17830020873647
6.354677939020224,-5.53403291917201,-0.8206450198482144
-0.051513898368850404,-0.4571858480235476,0.5086997463923979
-0.3734757631741656,-1.9809150901403694,2.3543908533145346
1.4373138556509732,-2.525477810918026,1.0881639552670528
-0.3734757631741656,-2.428084346814418,2.8015601099885834
-0.631085003396789,1.4517300232450034,-0.8206450198482144
2.3315355357511947,-1.8743496877276473,-0.4571858480235476
