iteration,checkpoint,state_mode,samples,root_samples,tree_queries,max_depth,sim_depth,search_epsilon,action_epsilon,backup,value_target,prior_scale,mean_value_prediction,mean_search_backup,residual_mean,residual_stderr,residual_l1,residual_l2,residual_linf,residual_abs_median,residual_abs_p90,residual_abs_p95,root_residual_mean,root_residual_l1,root_residual_l2,root_residual_linf,mean_search_seconds,total_search_seconds
520,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0520.jld2,on_policy,256,23,500,5,50,0.17830976688600467,0.17830976688600467,sample,search,0.0,-0.14003071928891586,-0.13486011444473867,0.005170604844177199,0.011058356529602641,0.11883181030242392,0.17666347580664488,0.7798357010387239,0.07482050252509306,0.25980645508550326,0.3605750274301331,-0.021137090847015184,0.027018810390134696,0.032354552731828815,0.07649061389110445,0.006697436794638634,1.7145438194274902
530,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0530.jld2,on_policy,256,22,500,5,50,0.17653467179688265,0.17653467179688265,sample,search,0.0,-0.18089944171515526,-0.19044894801761578,-0.009549506302460509,0.009308834515715035,0.0986616606472806,0.14895658790757618,0.6155808948874474,0.05243875149114574,0.23172586848068055,0.3458992707622048,-2.776403504335746e-5,0.011874253667617619,0.013953337724392544,0.026132194867479364,0.007397301495075226,1.8937091827392578
540,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0540.jld2,on_policy,256,22,500,5,50,0.1747772479920119,0.1747772479920119,sample,search,0.0,-0.11110942587401951,-0.09080303404510073,0.020306391828918777,0.009474906400407799,0.1017722171588836,0.1526587096425035,0.6280293281146802,0.061501701973087325,0.23387370919876443,0.3596104166649059,-0.02081778492917892,0.021383753940833684,0.02749964804052376,0.06279175424239015,0.007706096395850182,1.9727606773376465
550,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0550.jld2,on_policy,256,19,500,5,50,0.17303731955164084,0.17303731955164084,sample,search,0.0,-0.11709812605113257,-0.12056065962528616,-0.0034625335741535705,0.00924426181016463,0.10362062451433186,0.14765962591224296,0.596986074924469,0.0707029683345771,0.2465320482373401,0.3191613634664218,0.0021939499779381174,0.01921237863770306,0.021988514005746706,0.04019898241475041,0.007648378610610962,1.9579849243164062
560,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0560.jld2,on_policy,256,21,500,5,50,0.1713147123073202,0.1713147123073202,sample,search,0.0,-0.09618215704540489,-0.10004268910537581,-0.0038605320599709174,0.011371059311549378,0.1129394047970334,0.18162228972186586,1.1861881639536431,0.06575310553614194,0.2577280790194258,0.4102218001698332,-0.004612870928488579,0.016897646987250874,0.02127055590254274,0.042070027524472545,0.007574078626930714,1.9389641284942627
570,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0570.jld2,on_policy,256,14,500,5,50,0.16960925382446831,0.16960925382446831,sample,search,0.0,-0.08343977694312343,-0.09033045385056361,-0.006890676907440172,0.011447592822010404,0.13463623081840884,0.18293322194170059,0.6821707540333275,0.0941405337435526,0.2930622447269913,0.386869170615654,0.022236860871525314,0.02325426034891535,0.027398765213969598,0.044856786669399656,0.007718639448285103,1.9759716987609863
580,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0580.jld2,on_policy,256,23,500,5,50,0.1679207733851105,0.1679207733851105,sample,search,0.0,-0.0011625510815065354,0.030635318067435857,0.03179786914894239,0.01239509488413072,0.13503573724155338,0.20047167047988892,0.8098232380151749,0.07710016458682237,0.32278849239827845,0.4962048807571956,0.011950992720644682,0.02251506134898283,0.0271143331715603,0.05213101647772993,0.007621911354362965,1.951209306716919
590,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0590.jld2,on_policy,256,21,500,5,50,0.16624910197079001,0.16624910197079001,sample,search,0.0,-0.08173267993697664,-0.08373302874510041,-0.002000348808123783,0.012697193636320197,0.1317577696672231,0.20276778981410665,1.1776145806252964,0.07965705275506535,0.3183831181215203,0.4584687033623517,0.001626089242841888,0.019097744101229865,0.02294490072895618,0.04576183444964742,0.007393502630293369,1.8927366733551025
600,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0600.jld2,on_policy,256,19,500,5,50,0.16459407224564898,0.16459407224564898,sample,search,0.0,-0.14045551791059552,-0.1750703542127803,-0.03461483630218475,0.012222297198379797,0.11797830562121846,0.19822019785489906,1.51494206353426,0.06477298702309724,0.273469042414199,0.3738115822983133,-0.018679813797403758,0.021369276592492867,0.025454063394824533,0.053949087784521454,0.0072074588388204575,1.845109462738037
610,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0610.jld2,on_policy,256,20,500,5,50,0.16295551853967824,0.16295551853967824,sample,search,0.0,-0.09402315624174662,-0.11190395550146907,-0.017880799259722465,0.01108959831028399,0.12346393936748506,0.177987124833363,0.5488156615495682,0.0744735854996798,0.3482642741212857,0.4033607256198972,-0.000833811339334456,0.015406516271917161,0.020324573633353812,0.049133555511848656,0.007223313674330711,1.849168300628662
620,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0620.jld2,on_policy,256,22,500,5,50,0.1613332768321331,0.1613332768321331,sample,search,0.0,-0.01801896510005463,0.025445509683905264,0.04346447478395988,0.01319422794438723,0.14415343964765154,0.21513138214960628,1.1415502677857876,0.09812670265104419,0.39186251190935256,0.4442466011643409,-0.009029405292554351,0.01950459932219333,0.025060481366392776,0.061674256937083144,0.007522436790168285,1.925743818283081
630,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0630.jld2,on_policy,256,21,500,5,50,0.15972718473511538,0.15972718473511538,sample,search,0.0,-0.09069518170144875,-0.11647275475913281,-0.02577757305768409,0.011882560797833695,0.12849204665517294,0.19149222518647813,0.94005980122871,0.0755169314102723,0.3058307900304793,0.4099246935838193,-0.014384479385751249,0.02788141993293955,0.03387479785944807,0.06617266833736427,0.007433399558067322,1.9029502868652344
640,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0640.jld2,on_policy,256,20,500,5,50,0.15813708147731761,0.15813708147731761,sample,search,0.0,-0.08809855605795747,-0.10382017277544422,-0.015721616717486717,0.014030185033313896,0.14455119634991037,0.22459501933438553,1.2491081911624813,0.07829433992138442,0.351584245422465,0.5398658722273384,-0.01295367500003072,0.023665239414604817,0.028311644801312937,0.058653051987176866,0.00699269212782383,1.7901291847229004
650,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0650.jld2,on_policy,256,16,500,5,50,0.15656280788793012,0.15656280788793012,sample,search,0.0,0.003155476864776574,0.001007412325477831,-0.002148064539298741,0.011743934756598729,0.12746682205847187,0.18754790079047312,0.9224456151127816,0.08119260317144866,0.29657295850397974,0.38045560913160203,0.018765330284307342,0.02505077057913247,0.031164607013858262,0.07001728821429762,0.007491355761885643,1.9177870750427246
660,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0660.jld2,on_policy,256,18,500,5,50,0.15500420638070758,0.15500420638070758,sample,search,0.0,-0.22124486702523427,-0.2313569205942889,-0.01011205356905457,0.009475468895289317,0.10809562605462408,0.15164861976856317,0.5771152651602995,0.07603783758115201,0.26135778395930953,0.3408029426457765,-0.004801958309771081,0.012335746977571914,0.013828033066406682,0.022754442000968295,0.007806738838553429,1.9985251426696777
670,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0670.jld2,on_policy,256,21,500,5,50,0.15346112093819475,0.15346112093819475,sample,search,0.0,-0.09791047673206776,-0.10021635344396075,-0.0023058767118929995,0.01125313072802081,0.12652271099743523,0.17971288105976602,0.6669737351760321,0.07825221110704349,0.3259308892788363,0.3994814652030887,-0.007197117909921161,0.01576098051950143,0.020116778963770517,0.053898469876788646,0.0075114332139492035,1.922926902770996
680,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0680.jld2,on_policy,256,19,500,5,50,0.1519333970961087,0.1519333970961087,sample,search,0.0,-0.14976516477327095,-0.14212557213954818,0.007639592633722772,0.012554915891022358,0.13013354913612385,0.20063143123255614,0.8136279958360246,0.07596734766759956,0.3205853854104152,0.5010343234596196,0.013991312857806993,0.02105170081710142,0.024917231710190103,0.0569465110712957,0.008049003779888153,2.060544967651367
690,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0690.jld2,on_policy,256,22,500,5,50,0.150420881927877,0.150420881927877,sample,search,0.0,-0.14519629423739389,-0.16213086447739278,-0.016934570239998874,0.010563410699116453,0.11236777500806289,0.16953205979034316,0.8623169560101451,0.0701446961753599,0.2799199128316708,0.3683336328312102,0.009855763570282014,0.02012398716019281,0.025313254911084174,0.05862353776716016,0.007306531071662903,1.8704719543457031
700,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0700.jld2,on_policy,256,21,500,5,50,0.1489234240293297,0.1489234240293297,sample,search,0.0,-0.04662707652460085,-0.05248185443174172,-0.005854777907140865,0.011464254744871878,0.12627666843721108,0.1831630648423636,0.6439252206440716,0.07123067168761779,0.32480527748256116,0.40498451929931334,-0.006003390676313621,0.01718804080320985,0.022240670945890988,0.05323901495113745,0.011816943995654583,3.0251376628875732
710,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0710.jld2,on_policy,256,19,500,5,50,0.14744087350354326,0.14744087350354326,sample,search,0.0,-0.17121368252992397,-0.17815266446709888,-0.006938981937174896,0.008800443062775908,0.09567260182895919,0.1407030134223159,0.69988410298269,0.06451740676542453,0.20653715753621904,0.30006299179006296,0.0037461263740068995,0.015529959211208989,0.019343806271676613,0.04997779657626117,0.010923309251666069,2.7963671684265137
720,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0720.jld2,on_policy,256,21,500,5,50,0.1459730819458361,0.1459730819458361,sample,search,0.0,-0.10013574713957496,-0.11607726050503235,-0.015941513365457446,0.010667473049626815,0.11588881780850173,0.17109018695071976,0.7715443305373192,0.07091438282442902,0.2798995378485264,0.3608535014615107,0.015288971129175398,0.02093384045154653,0.027172599124972104,0.06496512069249012,0.009457330219447613,2.421076536178589
730,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0730.jld2,on_policy,256,26,500,5,50,0.14451990242891308,0.14451990242891308,sample,search,0.0,-0.07365530201786896,-0.06963674703841985,0.0040185549794491075,0.00995469888432221,0.10494612561984205,0.15901457921490075,0.8202303925320436,0.06549151129902706,0.22234514472541878,0.35659161116676186,-0.011079183059907738,0.02092987011839622,0.02658501990991146,0.06626901568888882,0.009906449355185032,2.536051034927368
740,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0740.jld2,on_policy,256,19,500,5,50,0.14308118948815773,0.14308118948815773,sample,search,0.0,-0.06805213481857209,-0.1046564779222794,-0.03660434310370732,0.010581232470551977,0.11104668995819451,0.1728881444344844,1.1004667409956457,0.06777670346039152,0.2386286790063603,0.3956819303372499,-0.0036245115578972384,0.01416350691425893,0.017403175453786675,0.03761108795281906,0.010908067226409912,2.7924652099609375
750,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0750.jld2,on_policy,256,19,500,5,50,0.1416567991070714,0.1416567991070714,sample,search,0.0,-0.05854140980227385,-0.08392334390029528,-0.025381934098021423,0.011204286881780877,0.12614197059222473,0.1807095291718572,0.6958517065141765,0.08600398388339728,0.28584068627693726,0.40842705755391673,0.004128961828445218,0.02391473084947607,0.031233348146679746,0.07108303016977072,0.010092991404235363,2.583805799484253
760,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0760.jld2,on_policy,256,22,500,5,50,0.14024658870285686,0.14024658870285686,sample,search,0.0,-0.08967663123621605,-0.09679252216077174,-0.007115890924555713,0.009651714301360975,0.10087960252345353,0.15428969857770689,0.7012249391236564,0.06537378825510716,0.23904395690883368,0.31281032445037904,0.011015529388452417,0.020504848512431742,0.02640540017340585,0.059211311022571544,0.007109509781002998,1.8200345039367676
770,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0770.jld2,on_policy,256,18,500,5,50,0.13885041711214577,0.13885041711214577,sample,search,0.0,-0.12877773046784569,-0.12052837885832231,0.008249351609523389,0.01018196607948513,0.11096730593813604,0.16280209543842766,0.6963270634905794,0.0671506464231449,0.24936005793762384,0.3314626574475572,-0.002768827124507854,0.019420146140128942,0.023317478615164616,0.06104636324427894,0.0071679940447211266,1.8350064754486084
780,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0780.jld2,on_policy,256,23,500,5,50,0.13746814457686793,0.13746814457686793,sample,search,0.0,-0.14051254304649774,-0.13099265721970196,0.009519885826795752,0.010743896776288845,0.11564288391111437,0.1718301903064198,0.6947765914797783,0.05722961950303174,0.29364667112467524,0.37998435421197346,0.006798157986391095,0.020523508460132248,0.024091039800001525,0.04772469683777551,0.0072012003511190414,1.8435072898864746
790,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0790.jld2,on_policy,256,22,500,5,50,0.13609963273026154,0.13609963273026154,sample,search,0.0,-0.16940322431037202,-0.1894513038952733,-0.020048079584901277,0.011628204092638391,0.11710651858912144,0.18676665588952399,0.8700270196199417,0.05713247508680913,0.30731753924158,0.4213171633711273,0.01001047718851216,0.01942862022920079,0.02326520460970649,0.05280413380213768,0.006990522146224976,1.7895736694335938
800,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0800.jld2,on_policy,256,26,500,5,50,0.13474474458302255,0.13474474458302255,sample,search,0.0,-0.1918869477158296,-0.2181194759175676,-0.026232528201737985,0.010449271632094978,0.104325506676751,0.16891092722020004,0.8832671093940735,0.056940874043279605,0.2182253906309563,0.3238571512699127,0.0065365527758366035,0.020258748040756138,0.026169302178050767,0.05754805485565044,0.006450989283621311,1.6514532566070557
810,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0810.jld2,on_policy,256,21,500,5,50,0.13340334450959165,0.13340334450959165,sample,search,0.0,-0.02783681715663988,0.0032566524109111316,0.03109346956755101,0.009975223446154634,0.10882798729913115,0.16229787418179595,0.6211180922773664,0.06234526888801577,0.28023300140198604,0.3558289163923447,0.006888241790855956,0.022048051427117195,0.027221184397943222,0.048435299610209474,0.006975318305194378,1.7856814861297607
820,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0820.jld2,on_policy,256,20,500,5,50,0.13207529823457845,0.13207529823457845,sample,search,0.0,-0.13413590670825215,-0.15726828950182406,-0.02313238279357194,0.010435025719352377,0.11845045654633635,0.16823197194175799,0.512778045697358,0.07611593662646396,0.30051206427726385,0.39374481496488567,0.0166518493358502,0.02769047667472128,0.03152750499083115,0.054043177576543464,0.007260151207447052,1.8585987091064453
830,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0830.jld2,on_policy,256,22,500,5,50,0.13076047281932,0.13076047281932,sample,search,0.0,-0.08986211319279391,-0.10846677549382595,-0.018604662301032047,0.01008617851044777,0.11446762443698523,0.16213431987155935,0.6244193294818539,0.07804666095815838,0.2655643550035307,0.3516799810550799,-0.012720579801215838,0.02496341090455073,0.02862290057635102,0.055340230544470986,0.006837168708443642,1.7503151893615723
840,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0840.jld2,on_policy,256,22,500,5,50,0.12945873664857369,0.12945873664857369,sample,search,0.0,-0.0594022534423857,-0.04496396549268763,0.014438287949698078,0.011060798793503052,0.1236414107975833,0.1772159360674424,0.6966100560000673,0.07937291027286425,0.2842433127171353,0.3916284096371713,-0.01119998365276051,0.025702693244608263,0.03107541530207695,0.07247620156697261,0.006240055896341801,1.597454309463501
850,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0850.jld2,on_policy,256,18,500,5,50,0.12816995941734247,0.12816995941734247,sample,search,0.0,-0.11973796609527199,-0.12427732796826604,-0.004539361872994086,0.013062610996473396,0.13454391239628244,0.20864255641583973,1.2802964025735855,0.08655119409959572,0.3120087024371089,0.45730313712853093,-0.022240956548170335,0.026914327254809394,0.03495561265070899,0.06760301493235704,0.006907222792506218,1.7682490348815918
860,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0860.jld2,on_policy,256,21,500,5,50,0.1268940121178311,0.1268940121178311,sample,search,0.0,-0.08830523194046691,-0.11449821829088136,-0.026192986350414473,0.009743722542828275,0.10731282864822504,0.15778404680707134,0.6740061175468569,0.06395805997495102,0.2574975013731283,0.3218871776681471,0.006751856988470773,0.024260587543544754,0.028908649107833664,0.05845938153311934,0.007238307967782021,1.8530068397521973
870,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0870.jld2,on_policy,256,24,500,5,50,0.12563076702653245,0.12563076702653245,sample,search,0.0,-0.10172620336379623,-0.07554987066319507,0.02617633270060117,0.011417100415534504,0.11872069402959022,0.18418603849842718,0.8856227570623092,0.06697472803961706,0.256185710699943,0.37809683390845467,-0.020377867616024403,0.024501111419025418,0.030882404935147233,0.06419868614758552,0.0068515995517373085,1.754009485244751
880,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0880.jld2,on_policy,256,20,500,5,50,0.1243800976914421,0.1243800976914421,sample,search,0.0,-0.0823592477972852,-0.06601899363962119,0.01634025415766401,0.009849712993376001,0.10841693563083035,0.15813380299343485,0.8334190728962422,0.06531967737642154,0.2618867041896716,0.3189895533281695,0.004369515387716229,0.020620671770054975,0.025330257675142423,0.051985655652080576,0.006938456557691097,1.776244878768921
890,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0890.jld2,on_policy,256,22,500,5,50,0.12314187891940057,0.12314187891940057,sample,search,0.0,-0.1750452082051197,-0.20230773103242844,-0.0272625228273087,0.009978531874553654,0.09781258790993344,0.16165975143998507,1.0715641175861537,0.05623730201047557,0.21961702874570416,0.3346191232175817,-0.006928588563354301,0.019612658194064967,0.023707384544655378,0.04316183461906843,0.006782619282603264,1.7363505363464355
900,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0900.jld2,on_policy,256,23,500,5,50,0.12191598676356125,0.12191598676356125,sample,search,0.0,0.028004851861624047,0.022510818843899237,-0.00549403301772482,0.01204878441436351,0.1149719033500037,0.19248208200783562,1.1254274543225766,0.06287833695290485,0.2816956013073154,0.49307599506974426,-5.923046906114931e-6,0.019137980873596895,0.024233520019824806,0.06111565774057265,0.006922202184796333,1.7720837593078613
910,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0910.jld2,on_policy,256,28,500,5,50,0.12070229851098326,0.12070229851098326,sample,search,0.0,-0.031114299097680487,-0.013615992823605656,0.01749830627407482,0.012729658937140448,0.13853158025555326,0.2040281009315159,0.8452816881835461,0.08256748246596138,0.32495605898906493,0.46538978919226104,-0.0021779194283866677,0.02083956386603893,0.025197059539638245,0.047664506836594164,0.006846071220934391,1.752594232559204
920,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0920.jld2,on_policy,256,21,500,5,50,0.11950069267034767,0.11950069267034767,sample,search,0.0,-0.06735316119738854,-0.10305946825782186,-0.03570630706043331,0.01303450898313313,0.1432169617449289,0.21118484461223874,0.9047151036560536,0.08266749124698386,0.3705935810555001,0.46966138587436956,0.006090276948211611,0.023344335878365496,0.028030110778584503,0.05966815920642312,0.006521250121295452,1.6694400310516357
930,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0930.jld2,on_policy,256,20,500,5,50,0.11831104895979631,0.11831104895979631,sample,search,0.0,-0.1501899742288515,-0.16515202204104484,-0.014962047812193322,0.010352544484436543,0.1101527623555353,0.1659925693722611,0.6825569895102845,0.06468568390654342,0.2672100337573663,0.3467699562074668,-0.009142027164574962,0.01610978739029302,0.019909545872850425,0.04866845800506005,0.006975475698709488,1.785721778869629
940,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0940.jld2,on_policy,256,25,500,5,50,0.11713324829489119,0.11713324829489119,sample,search,0.0,-0.12030572824005503,-0.1364874663085401,-0.016181738068485052,0.009457136171933155,0.10557301749513903,0.15188282297024608,0.6700333326298005,0.06462836398334193,0.2612305989139045,0.3498891449183068,0.005670358079129465,0.023719403394403232,0.0289178190980335,0.06445709713809433,0.006801379844546318,1.7411532402038574
950,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0950.jld2,on_policy,256,22,500,5,50,0.11596717277669424,0.11596717277669424,sample,search,0.0,-0.05837046685337555,-0.06736919110779553,-0.008998724254419988,0.01229115116538613,0.13087436121543392,0.19648012180791255,1.0219061482093559,0.08175971781713762,0.3111044782586043,0.3813226538870593,-0.007298373390514568,0.026481669966346818,0.031250122330746435,0.06741949945667469,0.006905785761773586,1.767881155014038
960,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0960.jld2,on_policy,256,24,500,5,50,0.11481270567996543,0.11481270567996543,sample,search,0.0,-0.11360469490318792,-0.11530762184357203,-0.0017029269403841054,0.011090481144897588,0.11609500744129235,0.17710896879216237,1.200288515210152,0.07265483257830652,0.2713788040748367,0.351809344114543,-0.0005186508537434034,0.02092515379338407,0.027024859413212865,0.06090238033868539,0.010252945125102997,2.624753952026367
970,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0970.jld2,on_policy,256,17,500,5,50,0.11366973144147843,0.11366973144147843,sample,search,0.0,-0.12979486929543782,-0.11546676489694598,0.014328104398491857,0.011144345295197871,0.11977265326656943,0.17853678822751579,0.7675665543377399,0.06918892462313952,0.2726294035380367,0.4291738786982878,-0.006771195372254598,0.024588563152035815,0.027400213793501313,0.049126325303107135,0.010845743119716644,2.776510238647461
980,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0980.jld2,on_policy,256,20,500,5,50,0.11253813564845276,0.11253813564845276,sample,search,0.0,-0.16196224583109142,-0.195753476184591,-0.03379123035349963,0.010689173613232506,0.11035967350044773,0.17400502160836887,0.7895037227126169,0.06333801186557833,0.2848590491071574,0.3548631205515279,-0.012096537489577975,0.02175863646484564,0.026527917506989605,0.06307528759086473,0.010257644578814507,2.6259570121765137
990,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle0990.jld2,on_policy,256,20,500,5,50,0.11141780502710083,0.11141780502710083,sample,search,0.0,-0.24028393824846717,-0.2384219751682659,0.0018619630802012392,0.010061158328314675,0.10486135012742269,0.16067460336936593,0.8274004555046558,0.061050533130517115,0.26969818674997953,0.34815656299369246,0.005682737924672318,0.021238411678687116,0.02610713381662464,0.049106362669836444,0.010347392410039902,2.648932456970215
1000,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1000.jld2,on_policy,256,23,500,5,50,0.11030862743128912,0.11030862743128912,sample,search,0.0,-0.18711478242767043,-0.16306133104563506,0.024053451382035365,0.009796352157707801,0.09727063356609998,0.15827362383174795,0.6257126922011376,0.04987315796887726,0.2595030755195948,0.3970108328073042,-0.008431461475443765,0.020632587900820815,0.026334057127329433,0.06671877770471832,0.008935869671404362,2.2875826358795166
1010,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1010.jld2,on_policy,256,17,500,5,50,0.10921049183131237,0.10921049183131237,sample,search,0.0,-0.12318775097082835,-0.11644140031601388,0.006746350654814442,0.011175944094125945,0.1201018269462551,0.1785929827229782,0.6793074039816857,0.06966353161267873,0.29771436418856717,0.41095417887777774,-0.012213077284510251,0.022718847848530677,0.028845201241625523,0.05584123078128117,0.0089500043541193,2.291201114654541
1020,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1020.jld2,on_policy,256,17,500,5,50,0.10812328830277936,0.10812328830277936,sample,search,0.0,-0.1564136396991671,-0.16794777932666607,-0.011534139627498935,0.010590215634124558,0.11167752265731261,0.16950506336728405,1.125558589965105,0.07169611668785697,0.2608021353616462,0.3505599150497261,-0.0038410530847781594,0.02072919596815562,0.023636116898513648,0.03986269347927843,0.009406751953065395,2.408128499984741
1030,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1030.jld2,on_policy,256,19,500,5,50,0.10704690801560925,0.10704690801560925,sample,search,0.0,-0.2662532446629484,-0.2599465891970066,0.006306655465941787,0.008650370825796441,0.0977586751281542,0.13827923682257073,0.6169896552337564,0.062250678272211896,0.2347556755349832,0.30545245097600177,-0.013338052169502256,0.020126843590968394,0.025665057673153295,0.0618612849204383,0.009070254862308502,2.3219852447509766
1040,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1040.jld2,on_policy,256,20,500,5,50,0.10598124322313779,0.10598124322313779,sample,search,0.0,0.013142219198925886,0.021804118724797365,0.008661899525871469,0.012277622041858996,0.1298936219997831,0.1962491510022284,0.7727231831550598,0.066728966610959,0.34724901291274657,0.4547465568961614,-0.025036683285390736,0.028374175320155837,0.03324018177085416,0.0592684945088581,0.00878729484975338,2.2495474815368652
