-4.332743076952286,-4.332743229684562,-4.332743202082343,-4.332743173849217,-4.332743229684562,-4.332743039097816,-4.332743146246997,-3.697333433005435,-4.332743128160973,-4.332743051190216,-4.332743202082343,-4.332743173849217,-4.332743202082343,-4.332743202082343,-4.332743035259794,-4.332743183996318,-4.332743229684562,-3.6973333792622594,-4.332743202082343,-4.332743229684562
-4.200797666578943,-4.332743229684562,-4.332743202082343,-4.332743173849217,-4.332743229684562,-4.332743039097816,-4.332743146246997,-2.765760985912645,-4.332743128160973,-5.002282599867619,-4.332743156394099,-4.332743173849217,-4.332743202082343,-4.332743202082343,-3.69849869710209,-4.332743183996318,-4.332743229684562,-3.283445242019724,-4.332743202082343,-4.332743229684562
-4.185225921363843,-4.332743229684562,-4.332743202082343,-4.332743173849217,-4.332743229684562,-4.332743039097816,-4.332743146246997,-2.7801710013615084,-4.332743128160973,-5.055885042634419,-4.332743156394099,-4.332743173849217,-4.332743202082343,-4.332743202082343,-3.69849869710209,-4.332743183996318,-4.332743229684562,-3.2786820930991767,-4.332743202082343,-4.332743229684562
-4.186750926855934,-4.332743229684562,-4.332743149401537,-4.332743173849217,-4.332743229684562,-5.083315445163388,-4.332743146246997,-2.7841486394751693,-4.332743128160973,-5.366300787957487,-4.332743156394099,-4.332743173849217,-4.332743202082343,-4.332743202082343,-3.697548188651068,-4.332743183996318,-4.332743229684562,-1.089246731554172,-4.332743202082343,-4.332743229684562
-4.184240835835549,-4.332743183996318,-4.2021876268469045,-4.332743173849217,-3.7015806041853625,-5.083315445163388,-4.332743146246997,-2.7851880137756893,-4.332743128160973,-5.284728285711689,-4.332743156394099,-4.332743173849217,-4.332743202082343,-4.332743202082343,-3.696015727696572,-4.332743183996318,-4.332743229684562,-1.0790572769652735,-4.332743202082343,-5.094461405567051
-4.1841721147927835,-4.332743156394099,-4.2021876268469045,-4.332743173849217,-3.7015806041853625,-5.5688000593505365,-4.332743146246997,-2.7857205856337597,-4.332743128160973,-5.301753398780275,-5.595068479231663,-4.332743173849217,-4.332743202082343,-4.332743202082343,-3.6946872585159496,-4.332743183996318,-4.332743229684562,-0.8356464091551685,-4.332743202082343,-5.094461405567051
-4.184168350434568,-4.332743156394099,-2.8210310036939514,-4.332743173849217,-3.7015806041853625,-5.575244887566998,-5.5950683148416465,-2.7864372183031043,-4.332743128160973,-5.303515924254779,-5.595068479231663,-4.332743173849217,-4.332743202082343,-4.332743202082343,-3.259532556511394,-4.332743183996318,-4.332743229684562,-0.8356464091551685,-4.332743202082343,-5.094461405567051
-4.346489672411034,-4.332743156394099,-2.8598398035756247,-4.332743173849217,-3.7015806041853625,-5.5773089980135575,-5.5950683148416465,-2.7853107124845797,-4.332743128160973,-6.428896999214105,-5.595068479231663,-4.332743173849217,-4.332743202082343,-5.595068479231663,-3.2581708462729284,-5.5950684797782415,-5.59506848068296,-0.8356464091551685,-4.332743202082343,-5.59506848068296
-4.3465198119327155,-4.332743156394099,-2.8324813185772526,-4.332743173849217,-3.7015806041853625,-5.600349396900446,-5.5950683148416465,-2.7861863603743013,-5.595068314483507,-6.437735605733121,-5.595068479231663,-5.595068313936928,-5.094461405020472,-5.595068479231663,-3.257447921203555,-5.5950684797782415,-5.59506848068296,-0.8356464091551685,-4.332743202082343,-5.59506848068296
-4.346555863369347,-4.332743156394099,-2.8233866797367297,-4.332743162703178,-3.7015806041853625,-5.598995197155919,-5.5950683148416465,-2.786830503155906,-5.595068314483507,-6.4418604548952505,-5.595068479231663,-5.595068313936928,-5.094461405020472,-5.595068479231663,-3.257027442909835,-5.5950684797782415,-5.59506848068296,-0.8356464091551685,-4.332743202082343,-5.595068315388225
