action_1,action_2,action_3
0.0,0.0,0.0
-0.6857642541862222,0.0456459988309688,1.6290124999999998
0.0,0.0,0.0
0.6708823568765184,0.7403194670014054,1.6290124999999998
-0.21023390164780587,0.2808370891865266,3.7694113691737927
0.0,0.0,0.0
-0.27056523874330013,0.8145062499999999,0.8145062499999999
0.8145062499999999,-0.9321661602360427,0.8145062499999999
0.4874154172140154,-0.1565694812624434,1.6290124999999998
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.6290124999999998,-2.016652450225567,0.7454697086104618
0.0,0.0,0.0
1.6290124999999998,-2.9945967492239802,0.46274286303267004
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8145062499999999,0.8145062499999999,-0.2709716708969226
0.0,0.0,0.0
0.8145062499999999,-1.28339051878636,0.8145062499999999
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.6290124999999998,0.27598028628348314,-0.16192234680354756
-1.4983389180131772,0.8145062499999999,0.8145062499999999
0.0,0.0,0.0
-2.3018226288202737,-0.9302034944748518,1.602395541671933
-0.30052688779154607,1.7166853889099203,1.9949350650490487
0.0,0.0,0.0
0.0,0.0,0.0
-0.9779663757295708,0.8145062499999999,0.8145062499999999
0.0,0.0,0.0
0.0,0.0,0.0
-0.7897843230496228,0.5213429905822757,1.6290124999999998
0.5636756474944687,0.7920839246888981,2.1609600350854583
0.8145062499999999,-0.31879309177147086,0.8145062499999999
0.0,0.0,0.0
1.6290124999999998,0.29462895884158913,0.6735764071379059
1.6290124999999998,0.751116957397215,-0.9121194185075323
0.0,0.0,0.0
0.0,0.0,0.0
0.8145062499999999,-9.491667400378505,0.8145062499999999
-0.0738253192318114,0.8145062499999999,0.8145062499999999
0.9152293660430705,2.6353096326332417,-0.5311204693078998
0.8145062499999999,-1.4474314396481722,0.8145062499999999
0.0,0.0,0.0
0.8145062499999999,-1.239928524311989,0.8145062499999999
0.0,0.0,0.0
0.0,0.0,0.0
0.5561762405897549,1.5441716413556308,1.120078761230303
1.6290124999999998,-0.8155696604373253,0.38876980945060186
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8145062499999999,-0.6587765064493152,0.8145062499999999
1.6290124999999998,-1.6212966320611888,0.18311338386332543
