leaf_error,transfer_error,trial,baseline_gap,transfer_gap,improvement,achieved_leaf_error,achieved_regret_error,achieved_strategy_error
0.0,0.05,28,0.41440173757642484,0.2580192612349671,0.15638247634145774,0.0,0.04999703906619704,0.04999485039798196
0.0,0.1,28,0.41440173757642484,0.18879161048637116,0.22561012709005368,0.0,0.09999161725020388,0.09998970079596392
0.0,0.2,28,0.41440173757642484,0.08496161923486056,0.3294401183415643,0.0,0.19998815626478816,0.1999794015919278
0.0,0.4,28,0.41440173757642484,0.43811478932042835,-0.02371305174400351,0.0,0.3999856486605611,0.39990478724560763
0.0,0.0,29,0.35972101220870367,0.23892414425584674,0.12079686795285693,0.0,0.0,0.0
0.0,0.025,29,0.35972101220870367,0.23430674801284523,0.12541426419585844,0.0,0.024992120625234017,0.024998880586003247
0.0,0.05,29,0.35972101220870367,0.20617034332561013,0.15355066888309354,0.0,0.04999776117200652,0.04999455357426075
0.0,0.1,29,0.35972101220870367,0.2139210335043601,0.14579997870434358,0.0,0.09996848250093607,0.09999251393171094
0.0,0.2,29,0.35972101220870367,0.3672585979774351,-0.007537585768731425,0.0,0.19993696500187214,0.19998502786342184
0.0,0.4,29,0.35972101220870367,0.6094475709626561,-0.24972655875395244,0.0,0.3999700557268437,0.3999820893760522
0.0,0.0,30,0.19912870031849317,0.12715990590888848,0.07196879440960469,0.0,0.0,0.0
0.0,0.025,30,0.19912870031849317,0.13802112266213773,0.06110757765635544,0.0,0.024999543340366515,0.024998540418498694
0.0,0.05,30,0.19912870031849317,0.16367312315417015,0.035455577164323016,0.0,0.04999908668073303,0.04999708083699739
0.0,0.1,30,0.19912870031849317,0.19975725015266632,-0.0006285498341731532,0.0,0.09999645686746544,0.09999416167399477
0.0,0.2,30,0.19912870031849317,0.33240773648241595,-0.13327903616392278,0.0,0.19999634672293212,0.19998832334798944
0.0,0.4,30,0.19912870031849317,0.37030903635752255,-0.17118033603902938,0.0,0.39998558114037996,0.3999926934458643
0.0,0.0,31,0.28219783568281276,0.2475989252519386,0.03459891043087415,0.0,0.0,0.0
0.0,0.025,31,0.28219783568281276,0.23939414510313417,0.04280369057967859,0.0,0.02499967833414626,0.024997901904010134
0.0,0.05,31,0.28219783568281276,0.2574520059727964,0.024745829710016376,0.0,0.0499976971848634,0.04999935666829253
0.0,0.1,31,0.28219783568281276,0.2665078068451343,0.01569002883767845,0.0,0.09999871333658504,0.09999571107435071
0.0,0.2,31,0.28219783568281276,0.3531489300464692,-0.07095109436365643,0.0,0.19999742667317008,0.19999142214870141
0.0,0.4,31,0.28219783568281276,0.5026013320109755,-0.2204034963281627,0.0,0.39999485334634016,0.39981707239534436
0.0,0.0,32,0.3126029178900779,0.14157707860441204,0.17102583928566584,0.0,0.0,0.0
0.0,0.025,32,0.3126029178900779,0.157413551449063,0.1551893664410149,0.0,0.02499791304058907,0.024988929985588715
0.0,0.05,32,0.3126029178900779,0.2019645783695253,0.11063833952055258,0.0,0.04999582608117814,0.04997785997117743
0.0,0.1,32,0.3126029178900779,0.2634218880418401,0.0491810298482378,0.0,0.09999165216235628,0.09995571994235491
0.0,0.2,32,0.3126029178900779,0.328959999600397,-0.016357081710319132,0.0,0.19998330432471256,0.1999068706946735
0.0,0.4,32,0.3126029178900779,0.42364389904172783,-0.11104098115164995,0.0,0.39993504780956,0.3999666086494251
0.025,0.0,1,0.24911770471663175,0.10674160076000827,0.14237610395662348,0.024997093994963273,0.0,0.0
0.025,0.025,1,0.24911770471663175,0.12786263655882824,0.12125506815780351,0.024997093994963273,0.024995327359936016,0.02499934965363476
0.025,0.05,1,0.24911770471663175,0.14595177307090168,0.10316593164573007,0.024997093994963273,0.049999807471706986,0.049998699307269495
0.025,0.1,1,0.24911770471663175,0.20424480701319048,0.04487289770344127,0.024997093994963273,0.09997933494231447,0.09999739861453899
0.025,0.2,1,0.24911770471663175,0.4827519180887403,-0.23363421337210855,0.024997093994963273,0.19996261887948813,0.1999489895915052
0.025,0.4,1,0.24911770471663175,0.8461783231916631,-0.5970606184750313,0.024997093994963273,0.39990377096367863,0.39997272611063583
0.025,0.0,2,0.21694644057200063,0.11188023449972073,0.1050662060722799,0.02499890796055685,0.0,0.0
0.025,0.025,2,0.21694644057200063,0.13589482979022915,0.08105161078177148,0.02499890796055685,0.024997024954420778,0.024999814761565764
0.025,0.05,2,0.21694644057200063,0.10602834113339954,0.11091809943860109,0.02499890796055685,0.04999589654000339,0.049992200920746244
0.025,0.1,2,0.21694644057200063,0.2151837904499584,0.001762650122042242,0.02499890796055685,0.09998809981768311,0.09999179308000677
0.025,0.2,2,0.21694644057200063,0.32080159681925935,-0.10385515624725872,0.02499890796055685,0.19998032284532885,0.1999535527515886
