-4.332743143407913,-4.332743088466356,-4.332743040254481,-4.332743100558754,-4.33274309409195,-4.332743072956537,-4.332743070485481,-4.332743049718098,-4.3327430447234105,-4.332743070485481,-4.332743083944848,-4.332743079949099,-4.332743075953349,-4.332743100558754,-4.332743100558754,-4.33274307763577,-4.332743111547067,-4.3327430571838415,-4.332743093566192,-4.332743042883263
-4.332743143407913,-4.332743037941152,-4.332743000191833,-4.332743061021865,-4.332743077478044,-4.332743043882201,-4.332743042725536,-4.332742998036232,-4.332743028109505,-4.332743047877951,-4.332743041568873,-4.332743072956537,-4.332743049350069,-4.332743054555058,-4.332743035102068,-4.3327430776357705,-4.332743030422835,-4.332743023587999,-4.332743042883263,-4.3327430031886465
-4.332743019802552,-4.3327430101812086,-4.3327429714329515,-4.332743040412208,-4.332743042883264,-4.332743020959216,-4.332743036731912,-4.332742958131313,-4.33274300749985,-4.332743046879013,-4.332742995565177,-4.332743039202968,-4.332743026427084,-4.332743002715465,-4.332743007657577,-4.332743050033552,-4.332743030422834,-4.3327430006650145,-4.332743023956029,-4.332743003188646
-4.332742996196084,-4.332743010181208,-4.332742970434015,-4.332743006185458,-4.3327429885726145,-4.332743004345311,-4.332743036731912,-4.33274295113875,-4.332742992042608,-4.332743026269357,-4.332742965491903,-4.332743022904515,-4.332742987889132,-4.33274298210581,-4.332742984734592,-4.332743028267232,-4.332743030422834,-4.332742991201397,-4.313379444668801,-4.332742992042608
-4.332742968436139,-4.332742992042608,-4.332742964282663,-4.332742955134499,-4.3327429696453805,-4.332742985418077,-4.332743009970905,-4.3327429511387505,-4.332742988046858,-4.332743026269358,-4.309978667195942,-4.332742999823804,-4.332742976743093,-4.33274298210581,-4.332742971748406,-4.332743006974092,-4.332743023430272,-4.332742991201398,-4.243958021864881,-4.332742964440389
-4.332742968436139,-4.332742988046858,-4.332742954819046,-4.3327429551345,-4.332742969645381,-4.332742964808421,-4.332743009970905,-4.328358272624522,-4.332742988046858,-4.332742993356998,-4.252583577695923,-4.3327429780574835,-4.332742945986336,-4.332742965491904,-4.332742971748406,-4.332743006974094,-4.3327429714329515,-4.3327429817377805,-4.180701050985971,-4.332742950823296
-4.332742949508906,-4.332742988046858,-4.332742954819047,-4.3327429551345,-4.332742949035725,-4.332742960812672,-4.33274298704792,-4.315229428860893,-4.332742983052173,-4.332742989203523,-4.196604614744601,-4.332742978057485,-4.332742927059103,-4.332742965491905,-4.332742971748407,-4.332718623114978,-4.332742970434015,-4.3327429817377805,-4.134330575051197,-4.332742950823297
-4.332742945513157,-4.332742988046858,-4.332742954819047,-4.3327429551345,-4.332742938573171,-4.332742939046351,-4.332742965439327,-4.308185281171142,-4.332742983052172,-4.332742949508907,-4.154088192078356,-4.332742978057484,-4.3327429209077515,-4.332742948509968,-4.332742971748407,-4.323786670808223,-4.332742964440389,-4.332742977742031,-4.102080742951818,-4.332742950823297
-4.332742931896062,-4.332742967437202,-4.332742954819046,-4.3327429551345,-4.322497215038071,-4.3327429390463505,-4.332742936049539,-4.285036558723735,-4.332742983052171,-4.332742949508905,-4.1126556305570166,-4.3327429780574835,-4.332742920907751,-4.332742948509968,-4.3327429667537185,-4.314477325858833,-4.332742964440389,-4.33274297774203,-4.076200260829035,-4.332742950823296
-4.332742931896061,-4.332742961443577,-4.332742954819047,-4.332742954135562,-4.2882877808061854,-4.332742934051664,-4.332742936049539,-4.218958205671348,-4.332742983052171,-4.332742949508905,-4.082592159022501,-4.332742978057484,-4.332742920907751,-4.332742948509968,-4.332731953862901,-4.3067402106672725,-4.332742964440389,-4.332742943515281,-4.052501783753189,-4.332742950823296
