0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08573750000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06859,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05715833333333334,0.0,0.0,-0.05715833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05715833333333334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048992857142857144,0.0,0.0,-0.048992857142857144,0.0,0.0,0.0,0.0,-0.048992857142857144,0.0,0.0,-0.048992857142857144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08573750000000001,0.0,0.0,-0.042868750000000004,0.0,0.0,0.0,0.0,-0.042868750000000004,0.0,0.0,-0.042868750000000004,0.0
0.0,0.0,0.0,0.0,-0.03810555555555556,0.0,0.0,-0.07621111111111112,0.0,0.0,-0.03810555555555556,0.0,0.0,0.0,0.0,-0.03810555555555556,0.0,0.0,-0.07621111111111112,0.0
0.0,0.0,0.0,0.0,-0.034295,0.0,0.0,-0.06859,0.0,0.0,-0.034295,0.0,0.0,0.0,-0.03258025,-0.034295,0.0,0.0,-0.102885,0.0
0.0,0.0,0.0,0.0,-0.06235454545454546,0.0,0.0,-0.06235454545454546,0.0,0.0,-0.03117727272727273,0.0,0.0,0.0,-0.02961840909090909,-0.03117727272727273,0.0,0.0,-0.09353181818181819,0.0
0.0,0.0,0.0,0.0,-0.08573750000000001,0.0,0.0,-0.05715833333333334,0.0,0.0,-0.05715833333333334,0.0,0.0,0.0,-0.027150208333333332,-0.02857916666666667,0.0,-0.02857916666666667,-0.08573750000000001,0.0
0.0,0.0,0.0,-0.026380769230769232,-0.07914230769230769,0.0,0.0,-0.052761538461538464,0.0,0.0,-0.07914230769230769,0.0,0.0,-0.026380769230769232,-0.02506173076923077,-0.026380769230769232,0.0,-0.026380769230769232,-0.07914230769230769,0.0
0.0,0.0,0.0,-0.048992857142857144,-0.09798571428571429,0.0,0.0,-0.048992857142857144,0.0,0.0,-0.07348928571428572,0.0,0.0,-0.024496428571428572,-0.023271607142857142,-0.024496428571428572,0.0,-0.024496428571428572,-0.07348928571428572,0.0
0.0,0.0,0.0,-0.04572666666666667,-0.09145333333333334,0.0,0.0,-0.06859,0.0,0.0,-0.06859,0.0,0.0,-0.022863333333333336,-0.021720166666666665,-0.022863333333333336,0.0,-0.022863333333333336,-0.06859,0.0
-0.021434375000000002,0.0,0.0,-0.042868750000000004,-0.08573750000000001,0.0,-0.021434375000000002,-0.08573750000000001,0.0,0.0,-0.064303125,0.0,-0.042868750000000004,-0.021434375000000002,-0.02036265625,-0.021434375000000002,-0.021434375000000002,-0.021434375000000002,-0.064303125,-0.021434375000000002
-0.020173529411764708,0.0,0.0,-0.040347058823529416,-0.10086764705882355,-0.020173529411764708,-0.020173529411764708,-0.08069411764705883,0.0,0.0,-0.06052058823529412,0.0,-0.040347058823529416,-0.040347058823529416,-0.01916485294117647,-0.020173529411764708,-0.020173529411764708,-0.020173529411764708,-0.06052058823529412,-0.020173529411764708
-0.01905277777777778,0.0,0.0,-0.03810555555555556,-0.0952638888888889,-0.01905277777777778,-0.01905277777777778,-0.07621111111111112,-0.03810555555555556,0.0,-0.07621111111111112,0.0,-0.03810555555555556,-0.05715833333333334,-0.018100138888888888,-0.01905277777777778,-0.03810555555555556,-0.01905277777777778,-0.05715833333333334,-0.01905277777777778
-0.01805,0.0,0.0,-0.0361,-0.09025000000000001,-0.0361,-0.01805,-0.0722,-0.0361,0.0,-0.09025000000000001,0.0,-0.0361,-0.0722,-0.0171475,-0.01805,-0.054150000000000004,-0.0361,-0.0722,-0.01805
-0.034295,0.0,-0.0171475,-0.034295,-0.08573750000000001,-0.034295,-0.0171475,-0.06859,-0.034295,0.0,-0.08573750000000001,0.0,-0.0514425,-0.06859,-0.016290125,-0.034295,-0.0514425,-0.034295,-0.06859,-0.0514425
-0.048992857142857144,0.0,-0.016330952380952383,-0.03266190476190477,-0.08165476190476191,-0.03266190476190477,-0.016330952380952383,-0.06532380952380953,-0.03266190476190477,0.0,-0.08165476190476191,0.0,-0.06532380952380953,-0.08165476190476191,-0.015514404761904762,-0.03266190476190477,-0.06532380952380953,-0.03266190476190477,-0.08165476190476191,-0.048992857142857144
-0.06235454545454546,0.0,-0.03117727272727273,-0.03117727272727273,-0.07794318181818183,-0.046765909090909094,-0.015588636363636365,-0.07794318181818183,-0.03117727272727273,-0.015588636363636365,-0.0935318181818182,0.0,-0.07794318181818183,-0.07794318181818183,-0.014809204545454546,-0.03117727272727273,-0.06235454545454546,-0.03117727272727273,-0.0935318181818182,-0.046765909090909094
-0.05964347826086957,0.0,-0.029821739130434784,-0.029821739130434784,-0.08946521739130436,-0.044732608695652175,-0.014910869565217392,-0.07455434782608697,-0.029821739130434784,-0.014910869565217392,-0.08946521739130436,0.0,-0.07455434782608697,-0.07455434782608697,-0.01416532608695652,-0.044732608695652175,-0.05964347826086957,-0.029821739130434784,-0.08946521739130436,-0.044732608695652175
-0.05715833333333334,-0.014289583333333335,-0.02857916666666667,-0.042868750000000004,-0.08573750000000002,-0.042868750000000004,-0.014289583333333335,-0.07144791666666668,-0.02857916666666667,-0.014289583333333335,-0.08573750000000002,0.0,-0.08573750000000002,-0.07144791666666668,-0.013575104166666666,-0.042868750000000004,-0.05715833333333334,-0.042868750000000004,-0.08573750000000002,-0.042868750000000004
-0.054872000000000004,-0.027436000000000002,-0.027436000000000002,-0.041154,-0.08230800000000002,-0.041154,-0.013718000000000001,-0.06859000000000001,-0.027436000000000002,-0.013718000000000001,-0.08230800000000002,0.0,-0.08230800000000002,-0.06859000000000001,-0.0130321,-0.041154,-0.054872000000000004,-0.054872000000000004,-0.08230800000000002,-0.041154
-0.052761538461538464,-0.026380769230769232,-0.026380769230769232,-0.039571153846153846,-0.0791423076923077,-0.039571153846153846,-0.013190384615384616,-0.06595192307692309,-0.039571153846153846,-0.013190384615384616,-0.0791423076923077,0.0,-0.0791423076923077,-0.06595192307692309,-0.012530865384615385,-0.039571153846153846,-0.052761538461538464,-0.052761538461538464,-0.0791423076923077,-0.039571153846153846
-0.05080740740740741,-0.025403703703703706,-0.025403703703703706,-0.03810555555555556,-0.07621111111111113,-0.05080740740740741,-0.012701851851851853,-0.06350925925925927,-0.03810555555555556,-0.012701851851851853,-0.07621111111111113,-0.012701851851851853,-0.08891296296296299,-0.06350925925925927,-0.01206675925925926,-0.03810555555555556,-0.05080740740740741,-0.05080740740740741,-0.07621111111111113,-0.03810555555555556
-0.061241071428571436,-0.024496428571428572,-0.024496428571428572,-0.03674464285714286,-0.07348928571428573,-0.048992857142857144,-0.012248214285714286,-0.07348928571428573,-0.03674464285714286,-0.012248214285714286,-0.08573750000000002,-0.012248214285714286,-0.09798571428571431,-0.061241071428571436,-0.011635803571428571,-0.03674464285714286,-0.061241071428571436,-0.048992857142857144,-0.07348928571428573,-0.048992857142857144
-0.059129310344827594,-0.023651724137931037,-0.023651724137931037,-0.047303448275862074,-0.08278103448275864,-0.047303448275862074,-0.023651724137931037,-0.07095517241379312,-0.035477586206896554,-0.011825862068965519,-0.08278103448275864,-0.011825862068965519,-0.09460689655172416,-0.059129310344827594,-0.011234568965517241,-0.035477586206896554,-0.059129310344827594,-0.047303448275862074,-0.09460689655172416,-0.047303448275862074
-0.05715833333333334,-0.034295,-0.022863333333333336,-0.04572666666666667,-0.08002166666666669,-0.04572666666666667,-0.034295,-0.06859000000000001,-0.034295,-0.011431666666666668,-0.08002166666666669,-0.011431666666666668,-0.09145333333333336,-0.05715833333333334,-0.010860083333333333,-0.04572666666666667,-0.05715833333333334,-0.04572666666666667,-0.09145333333333336,-0.04572666666666667
-0.055314516129032265,-0.033188709677419354,-0.022125806451612905,-0.04425161290322581,-0.07744032258064518,-0.05476137096774194,-0.033188709677419354,-0.06637741935483872,-0.033188709677419354,-0.011062903225806452,-0.07744032258064518,-0.011062903225806452,-0.08850322580645163,-0.055314516129032265,-0.02157266129032258,-0.04425161290322581,-0.055314516129032265,-0.05476137096774194,-0.08850322580645163,-0.04425161290322581
