search_name,target,br_player,model_iter,checkpoint,cleanrl_rev,ppo_name,total_timesteps,num_envs,num_steps,max_steps,tree_queries,max_depth,transfer_weight,transfer_tau,br_reward,br_stderr_reward,p1_reward,p2_reward,attacker_goal_rate,tagged_rate,timeout_rate,mean_steps,model_path
rm_transfer,network,1,1221,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/models_rm_transfer/oracle1221.jld2,fd574765ecd9d34eb48fb475403a2add26fe61c6,br_p1__vs_network_p2,500000,4,128,50,1000,5,0.1,0.0,-0.03624552812500007,0.0797984697630026,-0.03624552812500007,0.03624552812500007,0.49,0.51,0.0,5.49,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/ppo_best_response_results/rm_transfer/network/p1/ppo_br_actor_critic.jld2
rm_transfer,network,2,1221,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/models_rm_transfer/oracle1221.jld2,fd574765ecd9d34eb48fb475403a2add26fe61c6,br_p2__vs_network_p1,500000,4,128,50,1000,5,0.1,0.0,0.6391135555304798,0.02579893403185841,-0.6391135555304798,0.6391135555304798,0.05,0.95,0.0,8.38,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/ppo_best_response_results/rm_transfer/network/p2/ppo_br_actor_critic.jld2
rm_transfer,oos_value,1,1221,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/models_rm_transfer/oracle1221.jld2,fd574765ecd9d34eb48fb475403a2add26fe61c6,br_p1__vs_oos_value_p2,500000,4,128,50,1000,5,0.1,0.0,-0.6505148656562961,0.01709068524763065,-0.6505148656562961,0.6505148656562961,0.0,1.0,0.0,10.32,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/ppo_best_response_results/rm_transfer/oos_value/p1/ppo_br_actor_critic.jld2
rm_transfer,oos_value,2,1221,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/models_rm_transfer/oracle1221.jld2,fd574765ecd9d34eb48fb475403a2add26fe61c6,br_p2__vs_oos_value_p1,500000,4,128,50,1000,5,0.1,0.0,0.1354934164474408,0.05275324876839776,-0.1354934164474408,0.1354934164474408,0.47,0.53,0.0,14.83,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/ppo_best_response_results/rm_transfer/oos_value/p2/ppo_br_actor_critic.jld2
rm_transfer,oos_transfer,1,1221,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/models_rm_transfer/oracle1221.jld2,fd574765ecd9d34eb48fb475403a2add26fe61c6,br_p1__vs_oos_transfer_p2,500000,4,128,50,1000,5,0.1,111.11111111111111,0.08372624908331551,0.04998619277699783,0.08372624908331551,-0.08372624908331551,0.61,0.37,0.02,16.19,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/ppo_best_response_results/rm_transfer/oos_transfer/p1/ppo_br_actor_critic.jld2
rm_transfer,oos_transfer,2,1221,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/models_rm_transfer/oracle1221.jld2,fd574765ecd9d34eb48fb475403a2add26fe61c6,br_p2__vs_oos_transfer_p1,500000,4,128,50,1000,5,0.1,111.11111111111111,0.48854799168915053,0.04104199350241602,-0.48854799168915053,0.48854799168915053,0.15,0.85,0.0,10.89,/Users/tyler/code/MatrixAlphaZero/experiments/dubin/dubin-2026-07-02/ppo_best_response_results/rm_transfer/oos_transfer/p2/ppo_br_actor_critic.jld2
